line_id,txn_date,value_date,narration,utr,amount_in,amount_out,account
BL-000305,2026-07-16,2026-07-16,NEFT CR UTIB0002233 900000021748 FROM TRIVIDATA WAREHOUS advance INR 173883.00,900000021748,173883.00,,HDFC-Current-4421
BL-000306,2026-07-16,2026-07-16,INV-2026-000450 NEFT CR HDFC0001234 900000025167 FROM SHREE BALAJI RECYGLERS COMPANY full ,900000025167,223140.00,,HDFC-Current-4421
BL-000307,2026-07-16,2026-07-16,NEFT CR HDFC0001234 900000018583 FROM SAPTAGIRI WATER TREJTMENT LLP advance INR 2465155.00,900000018583,2465155.00,,HDFC-Current-4421
BL-000308,2026-07-17,2026-07-17,CHQ CLG SAPTAGIRI MACHINE PARTS RAJ RT-2026-000351,900000020966,,490185.00,HDFC-Current-4421
BL-000309,2026-07-17,2026-07-17,VB-2026-000371 NEFT DR UTIB0002233 900000021739 FROM NALANDA RECYCLERS LTD security deposi,900000021739,,272908.00,HDFC-Current-4421
BL-000310,2026-07-17,2026-07-17,NEFT DR KKBK0000812 900000023097 FROM RAMAN DEEP POLYMERS COMPANY material supply INR 2339,900000023097,,233902.00,HDFC-Current-4421
BL-000311,2026-07-17,2026-07-17,NEFT DR UTIB0002233 900000011633 FROM MERIWAU TREATMENT invoice settlement INR 133829.00,900000011633,,133829.00,HDFC-Current-4421
BL-000312,2026-07-17,2026-07-17,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000066 UTR 900000003105,900000003105,122749.50,,HDFC-Current-4421
BL-000313,2026-07-17,2026-07-17,UPI/HDFC0001234/695604738833/hirahar@paytm/HIRANYAKA HARDWARE /INV-2026-000399,900000022744,128583.00,,HDFC-Current-4421
BL-000314,2026-07-17,2026-07-17,UPI/HDFC0001234/828653417724/ramacon@okaxis/RAMAN DEEP CONVEYANCES LTD,900000016926,1242352.00,,HDFC-Current-4421
BL-000315,2026-07-18,2026-07-18,RTGS ICIC0000429 900000012014 SHREE BALAJI ELECTRICA INR 460922.00 invoice settlement VB-2,900000012014,,460922.00,HDFC-Current-4421
BL-000316,2026-07-18,2026-07-18,NEFT DR UTIB0002233 900000016549 FROM VAISHNAVI LOGISTICS LTD milestone 2 INR 222043.00,900000016549,,222043.00,HDFC-Current-4421
BL-000317,2026-07-18,2026-07-18,RT-2026-000183 NEFT DR KKBK0000812 900000013708 FROM INDUSLOOM WAREHOUSING & CO invoice se,900000013708,,89883.00,HDFC-Current-4421
BL-000318,2026-07-18,2026-07-18,VB-2026-000138 NEFT DR KKBK0000812 900000011672 FROM MERIDIAN WATER TREATMENT & CO part pa,900000011672,,52846.00,HDFC-Current-4421
BL-000319,2026-07-18,2026-07-18,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000067 UTR 900000003131,900000003131,123017.66,,HDFC-Current-4421
BL-000320,2026-07-18,2026-07-18,NEFT CR HDFC0001234 900000017681 FROM EVERSTONE  amc renewal INR 296005.00,900000017681,296005.00,,HDFC-Current-4421
BL-000321,2026-07-18,2026-07-18,INV-2026-000334 RTGS KKBK0000812 900000020107 VAISHNAVI TEXTILES LLP INR 607869.00 securit,900000020107,607869.00,,HDFC-Current-4421
BL-000322,2026-07-18,2026-07-18,NEFT CR SBIN0000921 900000021307 FROM SAPTAGIRI WATER TREATMENT LLP freight charges INR 34,900000021307,3498241.00,,HDFC-Current-4421
BL-000323,2026-07-20,2026-07-20,RTGS HDFC0001234 900000016146 SHREE BALAJI ELECTRICALS & CO INR 432097.00 advance,900000016146,,432097.00,HDFC-Current-4421
BL-000324,2026-07-20,2026-07-20,UPI/HDFC0001234/783074792000/adissol@paytm/ADISHAKTI SO /RT-2026-000308,900000019037,,349740.00,HDFC-Current-4421
BL-000325,2026-07-20,2026-07-20,NEFT DR ICIC0000429 900000025545 FROM KARMAN CONVEYANCES FAR advance INR 349678.00,900000025545,,349678.00,HDFC-Current-4421
BL-000326,2026-07-20,2026-07-20,NEFT DR ICIC0000429 900000023044 FROM RAMAN DEEP POLYMERS KOC full and final INR 345769.00,900000023044,,345769.00,HDFC-Current-4421
BL-000327,2026-07-20,2026-07-20,UPI/HDFC0001234/942122443645/adissol@okaxis/ADISZAKTI SO,900000019082,,334209.00,HDFC-Current-4421
BL-000328,2026-07-20,2026-07-20,CHQ CLG SAPTAGIRI MACHINE PARTS & CO RT-2026-000355,900000021118,,267951.00,HDFC-Current-4421
BL-000329,2026-07-20,2026-07-20,RT-2026-000128 NEFT DR ICIC0000429 900000011248 FROM INDUSLOOM WAREHOUSING COI advance INR,900000011248,,67128.00,HDFC-Current-4421
BL-000330,2026-07-20,2026-07-20,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000069 UTR 900000003205,900000003205,50930.59,,HDFC-Current-4421
BL-000331,2026-07-20,2026-07-20,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000068 UTR 900000003150,900000003150,111913.54,,HDFC-Current-4421
BL-000332,2026-07-20,2026-07-20,NEFT CR UTIB0002233 900000020212 FROM EVERSTONE LOGISTICS PVT LTD security deposit INR 128,900000020212,128543.00,,HDFC-Current-4421
BL-000333,2026-07-20,2026-07-20,RTGS SBIN0000921 900000023602 VAISHNAVI TEXTILES LLP INR 487734.00 freight charges INV-202,900000023602,487734.00,,HDFC-Current-4421
BL-000334,2026-07-20,2026-07-20,NEFT CR HDFC0001234 900000020290 FROM SAPTAGIRI WATER TREATMENT LLP security deposit INR 1,900000020290,1253426.00,,HDFC-Current-4421
BL-000335,2026-07-21,2026-07-21,NEFT DR KKBK0000812 900000023426 FROM RAMAN DEEP POLYMERS COMPANY full and final INR 10035,900000023426,,1003587.00,HDFC-Current-4421
BL-000336,2026-07-21,2026-07-21,NEFT DR KKBK0000812 900000023010 FROM KARMAN CONVEYANCES FAR milestone 2 INR 527429.00,900000023010,,527429.00,HDFC-Current-4421
BL-000337,2026-07-21,2026-07-21,UPI/HDFC0001234/742497418699/adissol@ybl/ADISSOL EPC,900000019262,,296266.00,HDFC-Current-4421
BL-000338,2026-07-21,2026-07-21,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000070 UTR 900000003295,900000003295,3250.05,,HDFC-Current-4421
BL-000339,2026-07-21,2026-07-21,INV-2026-000419 NEFT CR UTIB0002233 900000023661 FROM TRIVIDATA WAREHOU  security deposit ,900000023661,138169.00,,HDFC-Current-4421
BL-000340,2026-07-21,2026-07-21,NEFT CR ICIC0000429 900000024522 FROM TRIVIDATA WAREHOUSING PRIVATE LIMITED invoice settle,900000024522,187374.00,,HDFC-Current-4421
BL-000341,2026-07-21,2026-07-21,UPI/HDFC0001234/764689694377/lohipol@okhdfcbank/LOHIYA POLYMERS PUN,900000015186,390789.00,,HDFC-Current-4421
BL-000342,2026-07-22,2026-07-22,UPI/HDFC0001234/108436117981/INV-2026-000116/anancat@ybl/ANANT INFRA CATERING SERVICES RAJ,900000010674,128890.00,,HDFC-Current-4421
BL-000343,2026-07-22,2026-07-22,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000071 UTR 900000003377,900000003377,140205.62,,HDFC-Current-4421
BL-000344,2026-07-22,2026-07-22,UPI/HDFC0001234/243962083157/INV-2026-000439/ramacon@okhdfcbank/RAMAN MEEP CONVEYAN,900000024443,2598813.00,,HDFC-Current-4421
BL-000345,2026-07-23,2026-07-23,NEFT DR ICIC0000429 900000026100 FROM RAMAN DEEP PO milestone 2 INR 347654.00,900000026100,,347654.00,HDFC-Current-4421
BL-000346,2026-07-23,2026-07-23,NEFT DR UTIB0002233 900000020295 FROM VAISHNAVI LOG invoice settlement INR 316746.00 RT-20,900000020295,,316746.00,HDFC-Current-4421
BL-000347,2026-07-23,2026-07-23,NEFT DR UTIB0002233 900000019530 FROM RAMAN DEEP POLYMERS COMPANY part payment INR 227627.,900000019530,,227627.00,HDFC-Current-4421
BL-000348,2026-07-23,2026-07-23,NEFT DR SBIN0000921 900000021875 FROM RAMAN DEEP POLYMERS COMPANY milestone 2 INR 177958.0,900000021875,,177958.00,HDFC-Current-4421
BL-000349,2026-07-23,2026-07-23,VB-2026-000229 NEFT DR UTIB0002233 900000015657 FROM MERIDIAN WATER TREATMENT & CO freight,900000015657,,111060.00,HDFC-Current-4421
BL-000350,2026-07-23,2026-07-23,RT-2026-000307 CHQ CLG SAPTAGIRI MACHINE PARTS & CO RT-2026-000307,900000018998,,95852.00,HDFC-Current-4421
BL-000351,2026-07-23,2026-07-23,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000072 UTR 900000003403,900000003403,35868.60,,HDFC-Current-4421
BL-000352,2026-07-23,2026-07-23,UPI/HDFC0001234/503431447588/zeniele@okhdfcbank/ZENITH ONE ELECTRICALS & CO/INV-2026-00043,900000024161,141475.00,,HDFC-Current-4421
BL-000353,2026-07-23,2026-07-23,UPI/HDFC0001234/156705081739/hirahar@okhdfcbank/HIRANYAKA HARDWARE/INV-2026-000452,900000025196,197194.00,,HDFC-Current-4421
BL-000354,2026-07-23,2026-07-23,UPI/HDFC0001234/988875045121/INV-2026-000210/anancat@okhdfcbank/ANANT INFRA CATERING SERVI,900000014849,255482.00,,HDFC-Current-4421
BL-000355,2026-07-23,2026-07-23,NEFT CR KKBK0000812 900000008824 FROM ANANT INFRA SOLAR EPC LTD freight charges INR 314066,900000008824,314066.00,,HDFC-Current-4421
BL-000356,2026-07-23,2026-07-23,UPI/HDFC0001234/316493778361/zeniele@okaxis/ZENIELE EL,900000020922,344952.00,,HDFC-Current-4421
BL-000357,2026-07-23,2026-07-23,UPI/HDFC0001234/612153498464/anancat@paytm/ANANT INFR /INV-2026-000244,900000016356,388130.00,,HDFC-Current-4421
BL-000358,2026-07-23,2026-07-23,NEFT CR KKBK0000812 900000034486 FROM SAPTAGIRI WATER TREATMENT LLP material supply INR 10,900000034486,1059442.00,,HDFC-Current-4421
BL-000359,2026-07-23,2026-07-23,NEFT CR ICIC0000429 900000013605 FROM KARMAN PRINT SOLUTIONS PRIVATE L milestone 2 INR 200,900000013605,2004125.00,,HDFC-Current-4421
BL-000360,2026-07-24,2026-07-24,NEFT DR ICIC0000429 900000025754 FROM RAMAN DEEP POLYMERS COMPANY freight charges INR 3353,900000025754,,335325.00,HDFC-Current-4421
BL-000361,2026-07-24,2026-07-24,NEFT CR HDFC0001234 900000028211 FROM SHREE BALAJI RECYCLERS KOC against inv INR 61278.00 ,900000028211,61278.00,,HDFC-Current-4421
BL-000362,2026-07-24,2026-07-24,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000073 UTR 900000003480,900000003480,70651.66,,HDFC-Current-4421
BL-000363,2026-07-24,2026-07-24,UPI/HDFC0001234/650274550463/INV-2026-000411/hirahar@okhdfcbank/HIRANYAKA HARDWARE PVT LTD,900000023288,203614.00,,HDFC-Current-4421
BL-000364,2026-07-24,2026-07-24,NEFT CR SBIN0000921 900000019748 FROM TANSH MACHINE PARTS LTD amc renewal INR 227182.00 IN,900000019748,227182.00,,HDFC-Current-4421
BL-000365,2026-07-24,2026-07-24,UPI/HDFC0001234/332634216326/zeniele@paytm/ZENITH ONE ELECTRICALS & CO,900000024037,278579.00,,HDFC-Current-4421
BL-000366,2026-07-24,2026-07-24,UPI/HDFC0001234/742340773250/anancat@okhdfcbank/ANANT INFRA CATERING SERVICES RAJ/INV-2026,900000012139,403760.00,,HDFC-Current-4421
BL-000367,2026-07-24,2026-07-24,UPI/HDFC0001234/238844237356/zeniele@ybl/ZENITH ONE ELECTRICALS LLP,900000027150,498061.00,,HDFC-Current-4421
BL-000368,2026-07-24,2026-07-24,INV-2026-000318 NEFT CR KKBK0000812 900000019393 FROM INDUSLOOM ROOFING part payment INR 5,900000019393,501848.00,,HDFC-Current-4421
BL-000369,2026-07-24,2026-07-24,"UPI/HDFC0001234/567796269890/INV-2026-000065,INV-2026-000105,INV-2026-000194/lohipol@okaxi",900000034132,628254.00,,HDFC-Current-4421
BL-000370,2026-07-24,2026-07-24,UPI/HDFC0001234/336857527184/ramacon@okaxis/RAMAN DEEP CONVEYANCES PRIVATE LIMITED,900000021478,4575368.00,,HDFC-Current-4421
BL-000371,2026-07-25,2026-07-25,RTGS UTIB0002233 900000018012 SHREE BALAJI ELECTRICALS JAI INR 446188.00 security deposit,900000018012,,446188.00,HDFC-Current-4421
BL-000372,2026-07-25,2026-07-25,VB-2026-000386 NEFT DR KKBK0000812 900000022254 FROM KARMAN CONVEYANCES PVT LTD part payme,900000022254,,395143.00,HDFC-Current-4421
BL-000373,2026-07-25,2026-07-25,NEFT DR HDFC0001234 900000020458 FROM VAISHNAVI LOGISTI security deposit INR 143452.00,900000020458,,143452.00,HDFC-Current-4421
BL-000374,2026-07-25,2026-07-25,NEFT DR ICIC0000429 900000015008 FROM MERIDIAN WATER TREATMENT & CO part payment INR 10042,900000015008,,100421.00,HDFC-Current-4421
BL-000375,2026-07-25,2026-07-25,VB-2026-000354 CHQ CLG SAPTAGINI MACHINE PARTS COMPANY VB-2026-000354,900000021088,,96462.00,HDFC-Current-4421
BL-000376,2026-07-25,2026-07-25,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000074 UTR 900000003566,900000003566,113508.26,,HDFC-Current-4421
BL-000377,2026-07-25,2026-07-25,UPI/HDFC0001234/494937855156/lohipol@ybl/LOHIYA POLYMERS PR/INV-2026-000226,900000015561,132777.00,,HDFC-Current-4421
BL-000378,2026-07-25,2026-07-25,INV-2026-000455 NEFT CR KKBK0000812 900000025392 FROM TRIVIDATA WAREHOUSING LTD full and f,900000025392,164110.00,,HDFC-Current-4421
BL-000379,2026-07-25,2026-07-25,NEFT CR UTIB0002233 900000016433 FROM TANSH MACHINE PART part payment INR 188961.00 INV-20,900000016433,188961.00,,HDFC-Current-4421
BL-000380,2026-07-25,2026-07-25,UPI/HDFC0001234/280310181477/hirahar@ybl/HIRANYAKA HARDWARE PVT LTD,900000020827,346214.00,,HDFC-Current-4421
BL-000381,2026-07-25,2026-07-25,UPI/HDFC0001234/367911469571/zeniele@okhdfcbank/ZENITH ONE ELECTRICALS & CO,900000023777,572876.00,,HDFC-Current-4421
BL-000382,2026-07-25,2026-07-25,UPI/HDFC0001234/517138861530/INV-2026-000503/ramacon@okhdfcbank/RAMAN DEEP CONVEYANCES PRI,900000027191,1012647.00,,HDFC-Current-4421
BL-000383,2026-07-25,2026-07-25,INV-2026-000437 NEFT CR HDFC0001234 900000024378 FROM SAPTAGIRI WATER TREATMENT LLP agains,900000024378,6000000.00,,HDFC-Current-4421
BL-000384,2026-07-27,2026-07-27,NEFT DR SBIN0000921 900000023498 FROM RAMAN DEEP POLYMERS KOC milestone 2 INR 949114.00,900000023498,,949114.00,HDFC-Current-4421
BL-000385,2026-07-27,2026-07-27,NEFT DR KKBK0000812 900000025351 FROM RAMAN DEEP PO against inv INR 684184.00,900000025351,,684184.00,HDFC-Current-4421
BL-000386,2026-07-27,2026-07-27,RTGS HDFC0001234 900000016881 SHREE BALAJI ELECTRICALS LLP INR 649640.00 freight charges,900000016881,,649640.00,HDFC-Current-4421
BL-000387,2026-07-27,2026-07-27,RTGS ICIC0000429 900000016495 SHREE BALAJI ELECTRSCALS JAI INR 608656.00 part payment RT-2,900000016495,,608656.00,HDFC-Current-4421
BL-000388,2026-07-27,2026-07-27,NEFT DR ICIC0000429 900000027043 FROM KARMAN CONVEYANCES PVT LTD against inv INR 306358.00,900000027043,,306358.00,HDFC-Current-4421
BL-000389,2026-07-27,2026-07-27,NEFT DR ICIC0000429 900000009878 FROM RAMAN DEEP HARDWARE PRIVATE LIMITED advance INR 2790,900000009878,,279055.00,HDFC-Current-4421
BL-000390,2026-07-27,2026-07-27,RT-2026-000171 NEFT DR HDFC0001234 900000013115 FROM RAMAN DEEP HARDWARE PRIVATE LIMITED a,900000013115,,265325.00,HDFC-Current-4421
BL-000391,2026-07-27,2026-07-27,NEFT DR HDFC0001234 900000018507 FROM VAISHNAVI LOGISTICS LTD amc renewal INR 206406.00,900000018507,,206406.00,HDFC-Current-4421
BL-000392,2026-07-27,2026-07-27,NEFT DR HDFC0001234 900000024730 FROM NALANDA RECYCLERS LTD freight charges INR 200930.00,900000024730,,200930.00,HDFC-Current-4421
BL-000393,2026-07-27,2026-07-27,CHQ CLG SAPTAGIRI MACHINE PARTS PVT LTD ,900000021406,,183965.00,HDFC-Current-4421
BL-000394,2026-07-27,2026-07-27,NEFT DR HDFC0001234 900000023094 FROM NALANDA RECYCLERSMP  against inv INR 129221.00 RT-20,900000023094,,129221.00,HDFC-Current-4421
BL-000395,2026-07-27,2026-07-27,NEFT DR UTIB0002233 900000015496 FROM INDUSLOOM WAREHOUSING security deposit INR 87499.00,900000015496,,87499.00,HDFC-Current-4421
BL-000396,2026-07-27,2026-07-27,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000076 UTR 900000003621,900000003621,65616.46,,HDFC-Current-4421
BL-000397,2026-07-27,2026-07-27,UPI/HDFC0001234/143737965402/INV-2026-000222/anancat@okaxis/ANANT INFRA CATERING SERVICUS ,900000015416,87825.00,,HDFC-Current-4421
BL-000398,2026-07-27,2026-07-27,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000075 UTR 900000003590,900000003590,89958.99,,HDFC-Current-4421
BL-000399,2026-07-27,2026-07-27,UPI/HDFC0001234/223754084622/INV-2026-000253/anancat@okaxis/ANANT INFRA CATERING SERVICES ,900000016568,92919.00,,HDFC-Current-4421
BL-000400,2026-07-27,2026-07-27,UPI/HDFC0001234/568781305426/anancat@okaxis/ANANT INFRA CATERING SERVICES PRIVATE LIMITED/,900000015129,123980.00,,HDFC-Current-4421
BL-000401,2026-07-27,2026-07-27,INV-2026-000451 NEFT CR SBIN0000921 900000025171 FROM SHVEE BALAJI RECYCLERS CO security d,900000025171,140842.00,,HDFC-Current-4421
BL-000402,2026-07-27,2026-07-27,INV-2026-000346 NEFT CR HDFC0001234 900000020749 FROM EVERSTONE LOGISTICS LTD milestone 2 ,900000020749,241032.00,,HDFC-Current-4421
BL-000403,2026-07-27,2026-07-27,INV-2026-000466 NEFT CR KKBK0000812 900000025791 FROM SHREE BALAJI RECYCLERS PRI milestone,900000025791,241703.00,,HDFC-Current-4421
BL-000404,2026-07-27,2026-07-27,NEFT CR KKBK0000812 900000021227 FROM INDUSLOOM ROOFING PRODUCTS against inv INR 394725.00,900000021227,394725.00,,HDFC-Current-4421
BL-000405,2026-07-27,2026-07-27,NEFT CR UTIB0002233 900000018763 FROM INDUSLOOM ROOFING PRODUCTS NAG invoice settlement IN,900000018763,760665.00,,HDFC-Current-4421
BL-000406,2026-07-27,2026-07-27,NEFT CR HDFC0001234 900000021574 FROM EVERLOG LO  security deposit INR 1099725.00,900000021574,1099725.00,,HDFC-Current-4421
BL-000407,2026-07-27,2026-07-27,INV-2026-000460 RTGS UTIB0002233 900000025667 VAISHNAVI TEXTILES LLP INR 1187076.00 agains,900000025667,1187076.00,,HDFC-Current-4421
BL-000408,2026-07-27,2026-07-27,RTGS SBIN0000921 900000021972 VAISHNAVI TEXT INR 2636351.00 amc renewal,900000021972,2636351.00,,HDFC-Current-4421
BL-000409,2026-07-28,2026-07-28,UPI/HDFC0001234/716212030727/adissol@ybl/ADISHAKTI SOLAR EPC COMPANY,900000022240,,611697.00,HDFC-Current-4421
BL-000410,2026-07-28,2026-07-28,UPI/HDFC0001234/512971484754/adissol@ybl/ADISHAKTI SOLA,900000022556,,269765.00,HDFC-Current-4421
BL-000411,2026-07-28,2026-07-28,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000077 UTR 900000003627,900000003627,41217.64,,HDFC-Current-4421
BL-000412,2026-07-28,2026-07-28,UPI/HDFC0001234/435298358889/INV-2026-000235/lohipol@ybl/LOHIVA POLYMERS & CO,900000015862,83845.00,,HDFC-Current-4421
BL-000413,2026-07-28,2026-07-28,NEFT CR KKBK0000812 900000020160 FROM INDUSLOOM ROOFING milestone 2 INR 538281.00,900000020160,538281.00,,HDFC-Current-4421
BL-000414,2026-07-28,2026-07-28,INV-2026-000085 NEFT CR KKBK0000812 900000009381 FROM ANANT INFRA SOLAR EPC LTD milestone ,900000009381,704566.00,,HDFC-Current-4421
BL-000415,2026-07-28,2026-07-28,RTGS SBIN0000921 900000025832 VAISHNAVI TEXTIL INR 1228788.00 invoice settlement,900000025832,1228788.00,,HDFC-Current-4421
BL-000416,2026-07-29,2026-07-29,UPI/HDFC0001234/924663866876/adissol@okaxis/ADISHAKTI SOLAR/RT-2026-000369,900000021633,,1061036.00,HDFC-Current-4421
BL-000417,2026-07-29,2026-07-29,NEFT DR SBIN0000921 900000011058 FROM RAMAN DEEP HARDWARE PRIVATE LIMITED milestone 2 INR ,900000011058,,409576.00,HDFC-Current-4421
BL-000418,2026-07-29,2026-07-29,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000078 UTR 900000003717,900000003717,88978.68,,HDFC-Current-4421
BL-000419,2026-07-29,2026-07-29,UPI/HDFC0001234/552767512115/anancat@paytm/ANANT INFRA CATERING SERVICES RAJ/INV-2026-0002,900000016623,116378.00,,HDFC-Current-4421
BL-000420,2026-07-29,2026-07-29,NEFT CR SBIN0000921 900000020559 FROM INDUSLOOM ROOFING PRODUCTS PVT LTD security deposit ,900000020559,243416.00,,HDFC-Current-4421
BL-000421,2026-07-29,2026-07-29,UPI/HDFC0001234/204046867277/zeniele@okaxis/ZENIELE ELEC ,900000027420,259946.00,,HDFC-Current-4421
BL-000422,2026-07-29,2026-07-29,INV-2026-000396 RTGS UTIB0002233 900000022682 VAISHNAVI T INR 311747.00 full and final,900000022682,311747.00,,HDFC-Current-4421
BL-000423,2026-07-29,2026-07-29,INV-2026-000421 NEFT CR UTIB0002233 900000023686 FROM EVERSTONE LOGISTICS LTD security dep,900000023686,426984.00,,HDFC-Current-4421
BL-000424,2026-07-29,2026-07-29,UPI/HDFC0001234/446535759948/INV-2026-000347/ramacon@ybl/RAMAN DEEP CONVEYANCES PRIVATE LI,900000020802,542720.00,,HDFC-Current-4421
BL-000425,2026-07-29,2026-07-29,UPI/HDFC0001234/985838915705/zeniele@paytm/ZENITH ONE ELECTRICALS & CO,900000027417,727466.00,,HDFC-Current-4421
BL-000426,2026-07-29,2026-07-29,NEFT CR HDFC0001234 900000010026 FROM ANANT INFRA SO amc renewal INR 734920.00,900000010026,734920.00,,HDFC-Current-4421
BL-000427,2026-07-29,2026-07-29,RTGS SBIN0000921 900000024132 VAISHNAVI TEXTILES JAI INR 933188.00 amc renewal INV-2026-00,900000024132,933188.00,,HDFC-Current-4421
BL-000428,2026-07-30,2026-07-30,CHQ CLG SAPTAGIRI MACHINE P ,900000017353,,277668.00,HDFC-Current-4421
BL-000429,2026-07-30,2026-07-30,INV-2026-000486 NEFT CR SBIN0000921 900000026540 FROM TRIVIDATA WAREHOUSING LTD against in,900000026540,49364.00,,HDFC-Current-4421
BL-000430,2026-07-30,2026-07-30,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000079 UTR 900000003748,900000003748,141238.84,,HDFC-Current-4421
BL-000431,2026-07-30,2026-07-30,UPI/HDFC0001234/815626356572/anancat@ybl/ANANT INFRA C,900000016445,153800.00,,HDFC-Current-4421
BL-000432,2026-07-30,2026-07-30,NEFT CR KKBK0000812 900000022614 FROM EVERSTONE LOGIS advance INR 612326.00,900000022614,612326.00,,HDFC-Current-4421
BL-000433,2026-07-30,2026-07-30,RTGS SBIN0000921 900000025814 VAISHNAVI TEXTILOS LLP INR 917553.00 material supply,900000025814,917553.00,,HDFC-Current-4421
BL-000434,2026-07-31,2026-07-31,NEFT DR KKBK0000812 900000033873 FROM ACME INDUSTRIES PAYROLL  part payment INR 3450000.00,900000033873,,3450000.00,HDFC-Current-4421
BL-000435,2026-07-31,2026-07-31,VB-2026-000462 CHQ CLG SAPTAGIRI MACHINE PARTS PRIVATE LIMITED VB-2026-000462,900000025696,,388452.00,HDFC-Current-4421
BL-000436,2026-07-31,2026-07-31,RT-2026-000496 NEFT DR ICIC0000429 900000026965 FROM RAMAN DEEP POLYMERS material supply I,900000026965,,251264.00,HDFC-Current-4421
BL-000437,2026-07-31,2026-07-31,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000080 UTR 900000003798,900000003798,70623.75,,HDFC-Current-4421
BL-000438,2026-07-31,2026-07-31,UPI/HDFC0001234/780994316522/anancat@ybl/ANANCAT SER ,900000011568,179282.00,,HDFC-Current-4421
BL-000439,2026-07-31,2026-07-31,UPI/HDFC0001234/995388867153/anancat@paytm/ANANT INFRA CATERING SERVICES PRIVATE LIMITED/I,900000013011,589856.00,,HDFC-Current-4421
BL-000440,2026-08-01,2026-08-01,NEFT DR HDFC0001234 900000022417 FROM VAISHNMVI LOGISTICS & CO freight charges INR 395157.,900000022417,,395157.00,HDFC-Current-4421
BL-000441,2026-08-01,2026-08-01,NEFT DR ICIC0000429 900000023954 FROM NALANDA RECYCLERS LTD against inv INR 285184.00,900000023954,,285184.00,HDFC-Current-4421
BL-000442,2026-08-01,2026-08-01,NEFT DR HDFC0001234 900000027322 FROM KARMAN CONVEYANCES PVT LTD security deposit INR 2652,900000027322,,265264.00,HDFC-Current-4421
BL-000443,2026-08-01,2026-08-01,CHQ CLG SAPTAGIRI  ,900000025962,,169873.00,HDFC-Current-4421
BL-000444,2026-08-01,2026-08-01,NEFT DR HDFC0001234 900000013904 FROM RAMAN DEEP HARDWARE PRIVATE L invoice settlement INR,900000013904,,158929.00,HDFC-Current-4421
BL-000445,2026-08-01,2026-08-01,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000081 UTR 900000003856,900000003856,97781.53,,HDFC-Current-4421
BL-000446,2026-08-01,2026-08-01,UPI/HDFC0001234/995885815528/anancat@okaxis/ANANT INFRA CATERING SERVICES RAJ,900000014783,158603.00,,HDFC-Current-4421
BL-000447,2026-08-01,2026-08-01,UPI/HDFC0001234/373383088386/anancat@okhdfcbank/ANANT INFRA CATERING SERVICES PRIVATE LIMI,900000016607,164558.00,,HDFC-Current-4421
BL-000448,2026-08-01,2026-08-01,UPI/HDFC0001234/255167571775/lohipol@okaxis/LOHIYA POLYMERS PRIVATE LIMITED,900000016967,281618.00,,HDFC-Current-4421
BL-000449,2026-08-01,2026-08-01,UPI/HDFC0001234/780375789255/hirahar@okhdfcbank/HIRANYAKA HARDWAR/INV-2026-000448,900000025047,291968.00,,HDFC-Current-4421
BL-000450,2026-08-01,2026-08-01,UPI/HDFC0001234/893877413750/INV-2026-000298/lohipol@ybl/LOHIYA POL,900000018594,353309.00,,HDFC-Current-4421
BL-000451,2026-08-01,2026-08-01,NEFT CR HDFC0001234 900000016410 FROM KARMAN PRINT SOLUT security deposit INR 2085591.00 I,900000016410,2085591.00,,HDFC-Current-4421
BL-000452,2026-08-03,2026-08-03,NEFT DR ICIC0000429 900000033958 FROM STATE BANK EQU advance INR 1250000.00 EMI-202608,900000033958,,1250000.00,HDFC-Current-4421
BL-000453,2026-08-03,2026-08-03,CHQ CLG SAPTXGIRI MACHINE PARTS & CO VB-2026-000370,900000021689,,997105.00,HDFC-Current-4421
BL-000454,2026-08-03,2026-08-03,NEFT DR HDFC0001234 900000021386 FROM VAISHNAVI LOGIST security deposit INR 654797.00 RT-2,900000021386,,654797.00,HDFC-Current-4421
BL-000455,2026-08-03,2026-08-03,NEFT DR ICIC0000429 900000016729 FROM VAISHNAVI UOGISTICS KOC part payment INR 330181.00 V,900000016729,,330181.00,HDFC-Current-4421
BL-000456,2026-08-03,2026-08-03,VB-2026-000623 NEFT DR UTIB0002233 900000030996 FROM KARMAN CONVEYANCES & CO part payment ,900000030996,,216200.00,HDFC-Current-4421
BL-000457,2026-08-03,2026-08-03,CHQ CLG SAPTAGIRX MACHINE ,900000022854,,203751.00,HDFC-Current-4421
