payment_id,order_id,amount,method,fee,captured_at,status,settlement_id,notes_invoice_no
pay_260704001947,order_260704054,3854.00,netbanking,34.68,2026-07-04T09:56:00+05:30,captured,setl_00000055,
pay_260704001948,order_260704054,4322.00,card,86.44,2026-07-04T21:20:00+05:30,captured,setl_00000055,
pay_260704001949,order_260704054,1143.00,upi_apps,22.86,2026-07-04T13:43:00+05:30,captured,setl_00000055,
pay_260704001950,order_260704054,1986.00,upi_apps,39.72,2026-07-04T12:01:00+05:30,captured,setl_00000055,
pay_260704001951,order_260704054,1554.00,card,31.08,2026-07-04T12:01:00+05:30,captured,setl_00000055,
pay_260704001952,order_260704054,2647.00,upi_apps,52.94,2026-07-04T11:41:00+05:30,captured,setl_00000055,
pay_260704001953,order_260704054,4141.00,upi_apps,82.82,2026-07-04T14:22:00+05:30,captured,setl_00000055,
pay_260704001954,order_260704054,679.00,upi_apps,13.58,2026-07-04T18:52:00+05:30,captured,setl_00000055,
pay_260704001955,order_260704054,4289.00,upi_apps,85.78,2026-07-04T10:47:00+05:30,captured,setl_00000055,
pay_260704001956,order_260704054,2649.00,upi_apps,52.98,2026-07-04T18:31:00+05:30,captured,setl_00000055,
pay_260704001957,order_260704054,1991.00,wallet,39.82,2026-07-04T12:53:00+05:30,captured,setl_00000055,
pay_260704001958,order_260704054,3223.00,wallet,64.46,2026-07-04T08:35:00+05:30,captured,setl_00000055,
pay_260704001959,order_260704054,776.00,upi_apps,15.52,2026-07-04T19:15:00+05:30,captured,setl_00000055,
pay_260704001960,order_260704054,3963.00,card,79.26,2026-07-04T20:59:00+05:30,captured,setl_00000055,
pay_260705001961,order_260705055,4632.00,upi_apps,92.64,2026-07-05T20:07:00+05:30,captured,setl_00000056,
pay_260705001962,order_260705055,2821.00,netbanking,25.38,2026-07-05T09:43:00+05:30,captured,setl_00000056,
pay_260705001963,order_260705055,1162.00,card,23.24,2026-07-05T11:21:00+05:30,captured,setl_00000056,
pay_260705001964,order_260705055,1832.00,upi_apps,36.64,2026-07-05T12:45:00+05:30,captured,setl_00000056,
pay_260705001965,order_260705055,3922.00,wallet,78.44,2026-07-05T15:42:00+05:30,captured,setl_00000056,
pay_260705001966,order_260705055,3474.00,upi_apps,69.48,2026-07-05T10:13:00+05:30,captured,setl_00000056,
pay_260705001967,order_260705055,986.00,netbanking,8.87,2026-07-05T19:59:00+05:30,captured,setl_00000056,
pay_260705001968,order_260705055,3858.00,upi_apps,77.16,2026-07-05T12:44:00+05:30,captured,setl_00000056,
pay_260705001969,order_260705055,2377.00,upi_apps,47.54,2026-07-05T19:53:00+05:30,captured,setl_00000056,
pay_260705001970,order_260705055,5397.00,netbanking,48.57,2026-07-05T19:40:00+05:30,captured,setl_00000056,
pay_260705001971,order_260705055,2143.00,card,42.86,2026-07-05T18:26:00+05:30,captured,setl_00000056,
pay_260706001972,order_260706056,4963.00,upi_apps,99.26,2026-07-06T09:10:00+05:30,captured,setl_00000057,
pay_260706001973,order_260706056,1985.00,upi_apps,39.70,2026-07-06T09:15:00+05:30,captured,setl_00000057,
pay_260706001974,order_260706056,2726.00,card,54.52,2026-07-06T08:17:00+05:30,captured,setl_00000057,
pay_260706001975,order_260706056,2146.00,card,42.92,2026-07-06T15:56:00+05:30,captured,setl_00000057,
pay_260706001976,order_260706056,4858.00,upi_apps,97.16,2026-07-06T21:11:00+05:30,captured,setl_00000057,
pay_260706001977,order_260706056,4716.00,upi_apps,94.32,2026-07-06T20:41:00+05:30,captured,setl_00000057,
pay_260706001978,order_260706056,749.00,upi_apps,14.98,2026-07-06T15:37:00+05:30,captured,setl_00000057,
pay_260706001979,order_260706056,4665.00,upi_apps,93.30,2026-07-06T17:10:00+05:30,captured,setl_00000057,
pay_260706001980,order_260706056,4088.00,upi_apps,81.76,2026-07-06T15:41:00+05:30,captured,setl_00000057,
pay_260706001981,order_260706056,2570.00,card,51.40,2026-07-06T15:56:00+05:30,captured,setl_00000057,
pay_260706001982,order_260706056,2982.00,card,59.64,2026-07-06T11:11:00+05:30,captured,setl_00000057,
pay_260706001983,order_260706056,4329.00,upi_apps,86.58,2026-07-06T10:06:00+05:30,captured,setl_00000057,
pay_260706001984,order_260706056,3180.00,upi_apps,63.60,2026-07-06T19:42:00+05:30,captured,setl_00000057,
pay_260706001985,order_260706056,2920.00,card,58.40,2026-07-06T20:17:00+05:30,captured,setl_00000057,
pay_260706001986,order_260706056,3345.00,upi_apps,66.90,2026-07-06T16:50:00+05:30,captured,setl_00000057,
pay_260706001987,order_260706056,790.00,upi_apps,15.80,2026-07-06T10:18:00+05:30,captured,setl_00000057,
pay_260706001988,order_260706056,651.00,card,13.02,2026-07-06T19:36:00+05:30,captured,setl_00000057,
pay_260706001989,order_260706056,5213.00,upi_apps,104.26,2026-07-06T20:46:00+05:30,captured,setl_00000057,
pay_260706001990,order_260706056,2974.00,wallet,59.48,2026-07-06T16:15:00+05:30,captured,setl_00000057,
pay_260706001991,order_260706056,1106.00,upi_apps,22.12,2026-07-06T22:47:00+05:30,captured,setl_00000057,
pay_260706001992,order_260706056,4018.00,card,80.36,2026-07-06T15:48:00+05:30,captured,setl_00000057,
pay_260706001993,order_260706056,4808.00,netbanking,43.27,2026-07-06T08:05:00+05:30,captured,setl_00000057,
pay_260706001994,order_260706056,2904.00,card,58.08,2026-07-06T20:19:00+05:30,captured,setl_00000057,
pay_260706001995,order_260706056,4230.00,upi_apps,84.60,2026-07-06T14:56:00+05:30,captured,setl_00000057,
pay_260706001996,order_260706056,2616.00,upi_apps,52.32,2026-07-06T08:30:00+05:30,captured,setl_00000057,
pay_260706001997,order_260706056,3179.00,upi_apps,63.58,2026-07-06T09:32:00+05:30,captured,setl_00000057,
pay_260706001998,order_260706056,2592.00,wallet,51.84,2026-07-06T11:04:00+05:30,captured,setl_00000057,
pay_260706001999,order_260706056,1247.00,netbanking,11.22,2026-07-06T19:33:00+05:30,captured,setl_00000057,
pay_260706002000,order_260706056,2685.00,upi_apps,53.70,2026-07-06T08:49:00+05:30,captured,setl_00000057,
pay_260706002001,order_260706056,3283.00,netbanking,29.54,2026-07-06T11:28:00+05:30,captured,setl_00000057,
pay_260706002002,order_260706056,2940.00,upi_apps,58.80,2026-07-06T14:22:00+05:30,captured,setl_00000057,
pay_260706002003,order_260706056,492.00,netbanking,4.42,2026-07-06T12:29:00+05:30,captured,setl_00000057,
pay_260706002004,order_260706056,5357.00,card,107.14,2026-07-06T20:51:00+05:30,captured,setl_00000057,
pay_260706002005,order_260706056,885.00,netbanking,7.96,2026-07-06T21:12:00+05:30,captured,setl_00000057,
pay_260706002006,order_260706056,2028.00,wallet,40.56,2026-07-06T12:24:00+05:30,captured,setl_00000057,
pay_260706002007,order_260706056,4372.00,card,87.44,2026-07-06T19:44:00+05:30,captured,setl_00000057,
pay_260706002008,order_260706056,3753.00,upi_apps,75.06,2026-07-06T19:19:00+05:30,captured,setl_00000057,
pay_260706002009,order_260706056,3321.00,wallet,66.42,2026-07-06T21:18:00+05:30,captured,setl_00000057,
pay_260706002010,order_260706056,644.00,card,12.88,2026-07-06T13:28:00+05:30,captured,setl_00000057,
pay_260706002011,order_260706056,4756.00,wallet,95.12,2026-07-06T08:15:00+05:30,captured,setl_00000057,
pay_260706002012,order_260706056,1584.00,card,31.68,2026-07-06T09:04:00+05:30,captured,setl_00000057,
pay_260706002013,order_260706056,712.00,upi_apps,14.24,2026-07-06T19:07:00+05:30,captured,setl_00000057,
pay_260706002014,order_260706056,1290.00,netbanking,11.61,2026-07-06T21:46:00+05:30,captured,setl_00000057,
pay_260706002015,order_260706056,3073.00,upi_apps,61.46,2026-07-06T11:52:00+05:30,captured,setl_00000057,
pay_260707002016,order_260707057,2060.00,card,41.20,2026-07-07T12:32:00+05:30,captured,setl_00000058,
pay_260707002017,order_260707057,4854.00,card,97.08,2026-07-07T16:31:00+05:30,captured,setl_00000058,
pay_260707002018,order_260707057,1342.00,card,26.84,2026-07-07T12:00:00+05:30,captured,setl_00000058,
pay_260707002019,order_260707057,4616.00,card,92.32,2026-07-07T17:31:00+05:30,captured,setl_00000058,
pay_260707002020,order_260707057,1196.00,upi_apps,23.92,2026-07-07T12:58:00+05:30,captured,setl_00000058,
pay_260707002021,order_260707057,1775.00,netbanking,15.97,2026-07-07T19:45:00+05:30,captured,setl_00000058,
pay_260707002022,order_260707057,1527.00,upi_apps,30.54,2026-07-07T09:21:00+05:30,captured,setl_00000058,
pay_260707002023,order_260707057,3002.00,upi_apps,60.04,2026-07-07T08:58:00+05:30,captured,setl_00000058,
pay_260707002024,order_260707057,3648.00,upi_apps,72.96,2026-07-07T12:22:00+05:30,captured,setl_00000058,
pay_260707002025,order_260707057,1360.00,netbanking,12.24,2026-07-07T09:07:00+05:30,captured,setl_00000058,
pay_260707002026,order_260707057,2640.00,upi_apps,52.80,2026-07-07T11:25:00+05:30,captured,setl_00000058,
pay_260707002027,order_260707057,1483.00,wallet,29.66,2026-07-07T12:53:00+05:30,captured,setl_00000058,
pay_260707002028,order_260707057,1996.00,netbanking,17.96,2026-07-07T13:07:00+05:30,captured,setl_00000058,
pay_260707002029,order_260707057,4493.00,upi_apps,89.86,2026-07-07T09:32:00+05:30,captured,setl_00000058,
pay_260707002030,order_260707057,4820.00,card,96.40,2026-07-07T20:08:00+05:30,captured,setl_00000058,
pay_260707002031,order_260707057,4135.00,card,82.70,2026-07-07T21:06:00+05:30,captured,setl_00000058,
pay_260707002032,order_260707057,3088.00,upi_apps,61.76,2026-07-07T21:00:00+05:30,captured,setl_00000058,
pay_260707002033,order_260707057,4308.00,upi_apps,86.16,2026-07-07T19:31:00+05:30,captured,setl_00000058,
pay_260707002034,order_260707057,3166.00,upi_apps,63.32,2026-07-07T09:35:00+05:30,captured,setl_00000058,
pay_260707002035,order_260707057,1224.00,card,24.48,2026-07-07T15:41:00+05:30,captured,setl_00000058,
pay_260707002036,order_260707057,4530.00,card,90.60,2026-07-07T19:29:00+05:30,captured,setl_00000058,
pay_260707002037,order_260707057,1833.00,wallet,36.66,2026-07-07T14:05:00+05:30,captured,setl_00000058,
pay_260707002038,order_260707057,3241.00,upi_apps,64.82,2026-07-07T11:07:00+05:30,captured,setl_00000058,
pay_260707002039,order_260707057,4498.00,upi_apps,89.96,2026-07-07T15:42:00+05:30,captured,setl_00000058,
pay_260707002040,order_260707057,929.00,wallet,18.58,2026-07-07T15:24:00+05:30,captured,setl_00000058,
pay_260707002041,order_260707057,2975.00,netbanking,26.77,2026-07-07T11:00:00+05:30,captured,setl_00000058,
pay_260707002042,order_260707057,4337.00,netbanking,39.03,2026-07-07T08:08:00+05:30,captured,setl_00000058,
pay_260707002043,order_260707057,3771.00,wallet,75.42,2026-07-07T13:08:00+05:30,captured,setl_00000058,
pay_260707002044,order_260707057,2592.00,upi_apps,51.84,2026-07-07T14:24:00+05:30,captured,setl_00000058,
pay_260707002045,order_260707057,2414.00,card,48.28,2026-07-07T08:16:00+05:30,captured,setl_00000058,
pay_260707002046,order_260707057,5001.00,card,100.02,2026-07-07T19:12:00+05:30,captured,setl_00000058,
pay_260707002047,order_260707057,2371.00,card,47.42,2026-07-07T19:52:00+05:30,captured,setl_00000058,
pay_260707002048,order_260707057,783.00,card,15.66,2026-07-07T08:59:00+05:30,captured,setl_00000058,
pay_260707002049,order_260707057,530.00,netbanking,4.76,2026-07-07T13:32:00+05:30,captured,setl_00000058,
pay_260707002050,order_260707057,3833.00,card,76.66,2026-07-07T11:50:00+05:30,captured,setl_00000058,
pay_260707002051,order_260707057,1933.00,upi_apps,38.66,2026-07-07T20:05:00+05:30,captured,setl_00000058,
pay_260707002052,order_260707057,3461.00,wallet,69.22,2026-07-07T08:05:00+05:30,captured,setl_00000058,
pay_260707002053,order_260707057,2601.00,upi_apps,52.02,2026-07-07T13:09:00+05:30,captured,setl_00000058,
pay_260707002054,order_260707057,1006.00,upi_apps,20.12,2026-07-07T13:35:00+05:30,captured,setl_00000058,
pay_260707002055,order_260707057,2264.00,upi_apps,45.28,2026-07-07T11:13:00+05:30,captured,setl_00000058,
pay_260707002056,order_260707057,5327.00,wallet,106.54,2026-07-07T21:13:00+05:30,captured,setl_00000058,
pay_260707002057,order_260707057,2830.00,wallet,56.60,2026-07-07T18:40:00+05:30,captured,setl_00000058,
pay_260707002058,order_260707057,2419.00,wallet,48.38,2026-07-07T19:17:00+05:30,captured,setl_00000058,
pay_260707002059,order_260707057,4541.00,wallet,90.82,2026-07-07T17:31:00+05:30,captured,setl_00000058,
pay_260707002060,order_260707057,4662.00,upi_apps,93.24,2026-07-07T16:24:00+05:30,captured,setl_00000058,
pay_260707002061,order_260707057,3356.00,wallet,67.12,2026-07-07T19:38:00+05:30,captured,setl_00000058,
pay_260707002062,order_260707057,4281.00,card,85.62,2026-07-07T16:24:00+05:30,captured,setl_00000058,
pay_260708002063,order_260708058,3577.00,netbanking,32.19,2026-07-08T22:48:00+05:30,captured,setl_00000059,
pay_260708002064,order_260708058,1861.00,upi_apps,37.22,2026-07-08T13:47:00+05:30,captured,setl_00000059,
pay_260708002065,order_260708058,1517.00,card,30.34,2026-07-08T19:25:00+05:30,captured,setl_00000059,
pay_260708002066,order_260708058,4246.00,wallet,84.92,2026-07-08T21:36:00+05:30,captured,setl_00000059,
pay_260708002067,order_260708058,1878.00,card,37.56,2026-07-08T08:02:00+05:30,captured,setl_00000059,
pay_260708002068,order_260708058,2264.00,netbanking,20.37,2026-07-08T09:43:00+05:30,captured,setl_00000059,
pay_260708002069,order_260708058,453.00,card,9.06,2026-07-08T11:03:00+05:30,captured,setl_00000059,
pay_260708002070,order_260708058,3017.00,upi_apps,60.34,2026-07-08T09:15:00+05:30,captured,setl_00000059,
pay_260708002071,order_260708058,1610.00,upi_apps,32.20,2026-07-08T21:41:00+05:30,captured,setl_00000059,
pay_260708002072,order_260708058,1693.00,wallet,33.86,2026-07-08T13:38:00+05:30,captured,setl_00000059,
pay_260708002073,order_260708058,5073.00,card,101.46,2026-07-08T22:35:00+05:30,captured,setl_00000059,
pay_260708002074,order_260708058,2500.00,wallet,50.00,2026-07-08T20:27:00+05:30,captured,setl_00000059,
pay_260708002075,order_260708058,3430.00,upi_apps,68.60,2026-07-08T20:41:00+05:30,captured,setl_00000059,
pay_260708002076,order_260708058,4071.00,upi_apps,81.42,2026-07-08T12:24:00+05:30,captured,setl_00000059,
pay_260708002077,order_260708058,4527.00,upi_apps,90.54,2026-07-08T18:49:00+05:30,captured,setl_00000059,
pay_260708002078,order_260708058,3304.00,netbanking,29.73,2026-07-08T15:54:00+05:30,captured,setl_00000059,
pay_260708002079,order_260708058,895.00,card,17.90,2026-07-08T19:55:00+05:30,captured,setl_00000059,
pay_260708002080,order_260708058,2796.00,wallet,55.92,2026-07-08T21:19:00+05:30,captured,setl_00000059,
pay_260708002081,order_260708058,658.00,upi_apps,13.16,2026-07-08T15:33:00+05:30,captured,setl_00000059,
pay_260708002082,order_260708058,4447.00,netbanking,40.02,2026-07-08T16:23:00+05:30,captured,setl_00000059,
pay_260708002083,order_260708058,714.00,upi_apps,14.28,2026-07-08T11:43:00+05:30,captured,setl_00000059,
pay_260708002084,order_260708058,3837.00,netbanking,34.53,2026-07-08T21:58:00+05:30,captured,setl_00000059,
pay_260708002085,order_260708058,3099.00,wallet,61.98,2026-07-08T18:04:00+05:30,captured,setl_00000059,
pay_260709002086,order_260709059,1990.00,netbanking,17.90,2026-07-09T18:01:00+05:30,captured,setl_00000060,
pay_260709002087,order_260709059,3684.00,upi_apps,73.68,2026-07-09T20:06:00+05:30,captured,setl_00000060,
pay_260709002088,order_260709059,4912.00,upi_apps,98.24,2026-07-09T14:39:00+05:30,captured,setl_00000060,
pay_260709002089,order_260709059,1043.00,upi_apps,20.86,2026-07-09T22:48:00+05:30,captured,setl_00000060,
pay_260709002090,order_260709059,3893.00,upi_apps,77.86,2026-07-09T20:48:00+05:30,captured,setl_00000060,
pay_260709002091,order_260709059,4293.00,netbanking,38.63,2026-07-09T12:44:00+05:30,captured,setl_00000060,
pay_260709002092,order_260709059,5294.00,card,105.88,2026-07-09T21:33:00+05:30,captured,setl_00000060,
pay_260709002093,order_260709059,563.00,card,11.26,2026-07-09T20:42:00+05:30,captured,setl_00000060,
pay_260709002094,order_260709059,3472.00,netbanking,31.24,2026-07-09T09:18:00+05:30,captured,setl_00000060,
pay_260709002095,order_260709059,4196.00,upi_apps,83.92,2026-07-09T08:14:00+05:30,captured,setl_00000060,
pay_260709002096,order_260709059,3670.00,upi_apps,73.40,2026-07-09T13:02:00+05:30,captured,setl_00000060,
pay_260709002097,order_260709059,581.00,upi_apps,11.62,2026-07-09T19:05:00+05:30,captured,setl_00000060,
pay_260709002098,order_260709059,607.00,upi_apps,12.14,2026-07-09T08:42:00+05:30,captured,setl_00000060,
pay_260709002099,order_260709059,4503.00,netbanking,40.52,2026-07-09T15:53:00+05:30,captured,setl_00000060,
pay_260709002100,order_260709059,1558.00,card,31.16,2026-07-09T22:32:00+05:30,captured,setl_00000060,
pay_260709002101,order_260709059,3059.00,upi_apps,61.18,2026-07-09T22:20:00+05:30,captured,setl_00000060,
pay_260709002102,order_260709059,2574.00,upi_apps,51.48,2026-07-09T12:50:00+05:30,captured,setl_00000060,
pay_260709002103,order_260709059,4195.00,netbanking,37.75,2026-07-09T14:35:00+05:30,captured,setl_00000060,
pay_260709002104,order_260709059,3193.00,netbanking,28.73,2026-07-09T16:37:00+05:30,captured,setl_00000060,
pay_260709002105,order_260709059,744.00,wallet,14.88,2026-07-09T20:08:00+05:30,captured,setl_00000060,
pay_260709002106,order_260709059,2494.00,upi_apps,49.88,2026-07-09T13:53:00+05:30,captured,setl_00000060,
pay_260709002107,order_260709059,3899.00,card,77.98,2026-07-09T19:06:00+05:30,captured,setl_00000060,
pay_260709002108,order_260709059,3874.00,card,77.48,2026-07-09T13:49:00+05:30,captured,setl_00000060,
pay_260709002109,order_260709059,2716.00,upi_apps,54.32,2026-07-09T12:36:00+05:30,captured,setl_00000060,
pay_260709002110,order_260709059,3578.00,card,71.56,2026-07-09T22:55:00+05:30,captured,setl_00000060,
pay_260709002111,order_260709059,3467.00,card,69.34,2026-07-09T20:05:00+05:30,captured,setl_00000060,
pay_260709002112,order_260709059,3949.00,wallet,78.98,2026-07-09T20:53:00+05:30,captured,setl_00000060,
pay_260709002113,order_260709059,2136.00,upi_apps,42.72,2026-07-09T08:16:00+05:30,captured,setl_00000060,
pay_260709002114,order_260709059,3465.00,card,69.30,2026-07-09T08:11:00+05:30,captured,setl_00000060,
pay_260709002115,order_260709059,1565.00,upi_apps,31.30,2026-07-09T10:43:00+05:30,captured,setl_00000060,
pay_260709002116,order_260709059,3758.00,upi_apps,75.16,2026-07-09T11:28:00+05:30,captured,setl_00000060,
pay_260709002117,order_260709059,4122.00,upi_apps,82.44,2026-07-09T15:05:00+05:30,captured,setl_00000060,
pay_260709002118,order_260709059,4014.00,upi_apps,80.28,2026-07-09T12:06:00+05:30,captured,setl_00000060,
pay_260709002119,order_260709059,2471.00,netbanking,22.23,2026-07-09T09:23:00+05:30,captured,setl_00000060,
pay_260709002120,order_260709059,3552.00,wallet,71.04,2026-07-09T18:36:00+05:30,captured,setl_00000060,
pay_260709002121,order_260709059,4567.00,card,91.34,2026-07-09T09:18:00+05:30,captured,setl_00000060,
pay_260709002122,order_260709059,4532.00,upi_apps,90.64,2026-07-09T22:34:00+05:30,captured,setl_00000060,
pay_260709002123,order_260709059,3063.00,wallet,61.26,2026-07-09T13:58:00+05:30,captured,setl_00000060,
pay_260709002124,order_260709059,2480.00,card,49.60,2026-07-09T18:51:00+05:30,captured,setl_00000060,
pay_260709002125,order_260709059,5189.00,card,103.78,2026-07-09T20:23:00+05:30,captured,setl_00000060,
pay_260709002126,order_260709059,4852.00,upi_apps,97.04,2026-07-09T19:00:00+05:30,captured,setl_00000060,
pay_260709002127,order_260709059,2968.00,netbanking,26.71,2026-07-09T08:13:00+05:30,captured,setl_00000060,
pay_260709002128,order_260709059,1354.00,upi_apps,27.08,2026-07-09T10:37:00+05:30,captured,setl_00000060,
pay_260709002129,order_260709059,509.00,card,10.18,2026-07-09T14:22:00+05:30,captured,setl_00000060,
pay_260709002130,order_260709059,1661.00,upi_apps,33.22,2026-07-09T17:53:00+05:30,captured,setl_00000060,
pay_260709002131,order_260709059,4052.00,upi_apps,81.04,2026-07-09T12:32:00+05:30,captured,setl_00000060,
pay_260710002132,order_260710060,2247.00,upi_apps,44.94,2026-07-10T12:21:00+05:30,captured,setl_00000061,
pay_260710002133,order_260710060,3740.00,card,74.80,2026-07-10T12:40:00+05:30,captured,setl_00000061,
pay_260710002134,order_260710060,3512.00,card,70.24,2026-07-10T14:51:00+05:30,captured,setl_00000061,
pay_260710002135,order_260710060,5373.00,upi_apps,107.46,2026-07-10T21:47:00+05:30,captured,setl_00000061,
pay_260710002136,order_260710060,3064.00,upi_apps,61.28,2026-07-10T13:55:00+05:30,captured,setl_00000061,
pay_260710002137,order_260710060,4342.00,upi_apps,86.84,2026-07-10T20:00:00+05:30,captured,setl_00000061,
pay_260710002138,order_260710060,1221.00,wallet,24.42,2026-07-10T12:47:00+05:30,captured,setl_00000061,
pay_260710002139,order_260710060,5103.00,wallet,102.06,2026-07-10T10:09:00+05:30,captured,setl_00000061,
pay_260710002140,order_260710060,4205.00,card,84.10,2026-07-10T16:03:00+05:30,captured,setl_00000061,
pay_260710002141,order_260710060,1013.00,netbanking,9.11,2026-07-10T16:36:00+05:30,captured,setl_00000061,
pay_260710002142,order_260710060,4638.00,card,92.76,2026-07-10T15:43:00+05:30,captured,setl_00000061,
pay_260710002143,order_260710060,1135.00,wallet,22.70,2026-07-10T11:37:00+05:30,captured,setl_00000061,
pay_260710002144,order_260710060,2090.00,upi_apps,41.80,2026-07-10T15:48:00+05:30,captured,setl_00000061,
pay_260710002145,order_260710060,928.00,upi_apps,18.56,2026-07-10T10:44:00+05:30,captured,setl_00000061,
pay_260710002146,order_260710060,3998.00,card,79.96,2026-07-10T16:30:00+05:30,captured,setl_00000061,
pay_260710002147,order_260710060,1716.00,upi_apps,34.32,2026-07-10T12:29:00+05:30,captured,setl_00000061,
pay_260710002148,order_260710060,855.00,upi_apps,17.10,2026-07-10T14:36:00+05:30,captured,setl_00000061,
pay_260710002149,order_260710060,2844.00,netbanking,25.59,2026-07-10T14:15:00+05:30,captured,setl_00000061,
pay_260710002150,order_260710060,3956.00,netbanking,35.60,2026-07-10T16:07:00+05:30,captured,setl_00000061,
pay_260710002151,order_260710060,2726.00,upi_apps,54.52,2026-07-10T15:51:00+05:30,captured,setl_00000061,
pay_260710002152,order_260710060,4535.00,card,90.70,2026-07-10T17:05:00+05:30,captured,setl_00000061,
pay_260710002153,order_260710060,2540.00,wallet,50.80,2026-07-10T15:36:00+05:30,captured,setl_00000061,
pay_260710002154,order_260710060,4813.00,upi_apps,96.26,2026-07-10T16:20:00+05:30,captured,setl_00000061,
pay_260710002155,order_260710060,3519.00,upi_apps,70.38,2026-07-10T19:09:00+05:30,captured,setl_00000061,
pay_260710002156,order_260710060,2348.00,card,46.96,2026-07-10T18:27:00+05:30,captured,setl_00000061,
pay_260710002157,order_260710060,817.00,card,16.34,2026-07-10T22:10:00+05:30,captured,setl_00000061,
pay_260710002158,order_260710060,4250.00,wallet,85.00,2026-07-10T21:22:00+05:30,captured,setl_00000061,
pay_260710002159,order_260710060,3456.00,card,69.12,2026-07-10T21:40:00+05:30,captured,setl_00000061,
pay_260710002160,order_260710060,1777.00,upi_apps,35.54,2026-07-10T16:47:00+05:30,captured,setl_00000061,
pay_260710002161,order_260710060,1390.00,upi_apps,27.80,2026-07-10T11:12:00+05:30,captured,setl_00000061,
pay_260710002162,order_260710060,787.00,upi_apps,15.74,2026-07-10T19:04:00+05:30,captured,setl_00000061,
pay_260711002163,order_260711061,515.00,upi_apps,10.30,2026-07-11T12:14:00+05:30,captured,setl_00000062,
pay_260711002164,order_260711061,3468.00,upi_apps,69.36,2026-07-11T12:21:00+05:30,captured,setl_00000062,
pay_260712002165,order_260712062,2423.00,upi_apps,48.46,2026-07-12T18:50:00+05:30,captured,setl_00000063,
pay_260712002166,order_260712062,4577.00,netbanking,41.19,2026-07-12T16:48:00+05:30,captured,setl_00000063,
pay_260712002167,order_260712062,2421.00,card,48.42,2026-07-12T18:10:00+05:30,captured,setl_00000063,
pay_260712002168,order_260712062,5352.00,upi_apps,107.04,2026-07-12T18:40:00+05:30,captured,setl_00000063,
pay_260713002169,order_260713063,1845.00,netbanking,16.60,2026-07-13T22:19:00+05:30,captured,setl_00000064,
pay_260713002170,order_260713063,1080.00,upi_apps,21.60,2026-07-13T15:37:00+05:30,captured,setl_00000064,
pay_260713002171,order_260713063,1211.00,card,24.22,2026-07-13T13:51:00+05:30,captured,setl_00000064,
pay_260713002172,order_260713063,4732.00,upi_apps,94.64,2026-07-13T17:57:00+05:30,captured,setl_00000064,
pay_260713002173,order_260713063,5179.00,wallet,103.58,2026-07-13T16:19:00+05:30,captured,setl_00000064,
pay_260713002174,order_260713063,3877.00,card,77.54,2026-07-13T12:02:00+05:30,captured,setl_00000064,
pay_260713002175,order_260713063,4747.00,upi_apps,94.94,2026-07-13T16:47:00+05:30,captured,setl_00000064,
pay_260713002176,order_260713063,4105.00,card,82.10,2026-07-13T16:27:00+05:30,captured,setl_00000064,
pay_260713002177,order_260713063,3544.00,card,70.88,2026-07-13T18:30:00+05:30,captured,setl_00000064,
pay_260713002178,order_260713063,1799.00,upi_apps,35.98,2026-07-13T13:33:00+05:30,captured,setl_00000064,
pay_260713002179,order_260713063,5103.00,wallet,102.06,2026-07-13T08:06:00+05:30,captured,setl_00000064,
pay_260713002180,order_260713063,3736.00,upi_apps,74.72,2026-07-13T17:43:00+05:30,captured,setl_00000064,
pay_260713002181,order_260713063,2616.00,wallet,52.32,2026-07-13T17:12:00+05:30,captured,setl_00000064,
pay_260713002182,order_260713063,3993.00,upi_apps,79.86,2026-07-13T09:51:00+05:30,captured,setl_00000064,
pay_260713002183,order_260713063,1816.00,card,36.32,2026-07-13T22:14:00+05:30,captured,setl_00000064,
pay_260713002184,order_260713063,3998.00,netbanking,35.98,2026-07-13T13:14:00+05:30,captured,setl_00000064,
pay_260713002185,order_260713063,2383.00,upi_apps,47.66,2026-07-13T10:21:00+05:30,captured,setl_00000064,
pay_260713002186,order_260713063,4880.00,card,97.60,2026-07-13T22:39:00+05:30,captured,setl_00000064,
pay_260713002187,order_260713063,3509.00,card,70.18,2026-07-13T13:17:00+05:30,captured,setl_00000064,
pay_260713002188,order_260713063,1829.00,card,36.58,2026-07-13T09:46:00+05:30,captured,setl_00000064,
pay_260713002189,order_260713063,924.00,upi_apps,18.48,2026-07-13T21:55:00+05:30,captured,setl_00000064,
pay_260713002190,order_260713063,2824.00,netbanking,25.41,2026-07-13T18:16:00+05:30,captured,setl_00000064,
pay_260713002191,order_260713063,5027.00,upi_apps,100.54,2026-07-13T20:04:00+05:30,captured,setl_00000064,
pay_260713002192,order_260713063,3256.00,upi_apps,65.12,2026-07-13T21:56:00+05:30,captured,setl_00000064,
pay_260713002193,order_260713063,911.00,upi_apps,18.22,2026-07-13T13:17:00+05:30,captured,setl_00000064,
pay_260713002194,order_260713063,3406.00,upi_apps,68.12,2026-07-13T16:39:00+05:30,captured,setl_00000064,
pay_260713002195,order_260713063,2079.00,card,41.58,2026-07-13T18:16:00+05:30,captured,setl_00000064,
pay_260713002196,order_260713063,4355.00,wallet,87.10,2026-07-13T12:32:00+05:30,captured,setl_00000064,
pay_260713002197,order_260713063,2418.00,upi_apps,48.36,2026-07-13T14:58:00+05:30,captured,setl_00000064,
pay_260713002198,order_260713063,4787.00,upi_apps,95.74,2026-07-13T22:46:00+05:30,captured,setl_00000064,
