document_id,document_no,counterparty,counterparty_code,document_date,due_date,gross_amount,gst_rate,gst_amount,net_amount,paid_amount,status,currency,notes
AP-RT-2026-000685,RT-2026-000685,Meridian Polymers Ltd,VEND-001,2026-05-05,2026-06-04,84735.00,0.18,10168.00,84735.00,84735.00,paid,INR,purchase bill
AP-RT-2026-000686,RT-2026-000686,Everstone Recyclers & Co,VEND-007,2026-05-05,2026-05-20,724014.00,0.18,86882.00,724014.00,724014.00,paid,INR,purchase bill
AP-VB-2026-000694,VB-2026-000694,Lohiya Logistics Ltd,VEND-006,2026-05-06,2026-05-21,496234.00,0.18,59548.00,496234.00,496234.00,paid,INR,purchase bill
AP-RT-2026-000695,RT-2026-000695,Trinetra Solar EPC LLP,VEND-008,2026-05-06,2026-07-06,149793.00,0.18,26963.00,149793.00,149793.00,paid,INR,purchase bill
AP-VB-2026-000696,VB-2026-000696,Vaishnavi Piping Solutions Ltd,VEND-021,2026-05-06,2026-06-05,380122.00,0.18,45615.00,380122.00,380122.00,paid,INR,purchase bill
AP-RT-2026-000697,RT-2026-000697,Lohiya Logistics Ltd,VEND-006,2026-05-06,2026-05-21,1590409.00,0.18,79520.00,1590409.00,1590409.00,paid,INR,purchase bill
AP-RT-2026-000698,RT-2026-000698,Lohiya Logistics Ltd,VEND-006,2026-05-06,2026-05-21,357766.00,0.18,64398.00,357766.00,357766.00,paid,INR,purchase bill
AP-RT-2026-000699,RT-2026-000699,Orbitex Warehousing & Co,VEND-010,2026-05-06,2026-06-05,189404.00,0.18,9470.00,189404.00,189404.00,paid,INR,purchase bill
AP-VB-2026-000700,VB-2026-000700,Ashwini Machine Parts Ltd,VEND-003,2026-05-06,2026-07-06,610274.00,0.18,109849.00,610274.00,610274.00,paid,INR,purchase bill
AP-VB-2026-000707,VB-2026-000707,Goldcrest Steel Traders Company,VEND-016,2026-05-07,2026-07-06,477747.00,0.18,57330.00,477747.00,477747.00,paid,INR,purchase bill
AP-RT-2026-000708,RT-2026-000708,Goldcrest Steel Traders Company,VEND-016,2026-05-07,2026-07-06,240430.00,0.18,28852.00,240430.00,240430.00,paid,INR,purchase bill
AP-RT-2026-000709,RT-2026-000709,Ashwini Machine Parts Ltd,VEND-003,2026-05-07,2026-07-06,1248518.00,0.18,62426.00,1248518.00,1215879.00,partial,INR,purchase bill short deduction
AP-VB-2026-000710,VB-2026-000710,Everstone Staffing & Co,VEND-020,2026-05-07,2026-06-22,607680.00,0.18,30384.00,607680.00,574798.00,partial,INR,purchase bill short deduction
AP-RT-2026-000711,RT-2026-000711,Anant Infra Electricals Ltd,VEND-004,2026-05-07,2026-05-22,872150.00,0.18,104658.00,872150.00,872150.00,paid,INR,purchase bill
AP-VB-2026-000712,VB-2026-000712,Trinetra Solar EPC LLP,VEND-008,2026-05-07,2026-07-06,317868.00,0.18,38144.00,317868.00,317868.00,paid,INR,purchase bill
AP-VB-2026-000723,VB-2026-000723,Shree Balaji Analytics Private Limited,VEND-015,2026-05-08,2026-07-07,232432.00,0.18,27892.00,232432.00,232432.00,paid,INR,purchase bill
AP-RT-2026-000724,RT-2026-000724,Karman Catering Services LLP,VEND-014,2026-05-08,2026-07-07,115067.00,0.18,20712.00,115067.00,115067.00,paid,INR,purchase bill
AP-VB-2026-000725,VB-2026-000725,Meridian Hardware Private Limited,VEND-002,2026-05-08,2026-06-08,493274.00,0.18,88789.00,493274.00,493274.00,paid,INR,purchase bill
AP-RT-2026-000726,RT-2026-000726,Meridian Polymers Ltd,VEND-001,2026-05-08,2026-06-08,231002.00,0.18,41580.00,231002.00,231002.00,paid,INR,purchase bill
AP-VB-2026-000727,VB-2026-000727,Meridian Polymers Ltd,VEND-001,2026-05-08,2026-06-08,83100.00,0.18,9972.00,83100.00,83100.00,paid,INR,purchase bill
AP-VB-2026-000728,VB-2026-000728,Pragati Fab Services Ltd,VEND-017,2026-05-08,2026-06-22,186702.00,0.18,9335.00,186702.00,186702.00,paid,INR,purchase bill
AP-RT-2026-000729,RT-2026-000729,Northline Roofing Products PVT LTD,VEND-011,2026-05-08,2026-06-08,209749.00,0.18,37755.00,209749.00,209749.00,paid,INR,purchase bill
AP-VB-2026-000730,VB-2026-000730,Everstone Staffing & Co,VEND-020,2026-05-08,2026-06-22,190975.00,0.18,34375.00,190975.00,190975.00,paid,INR,purchase bill
AP-RT-2026-000731,RT-2026-000731,Goldcrest Steel Traders Company,VEND-016,2026-05-08,2026-07-07,357940.00,0.18,42953.00,357940.00,357940.00,paid,INR,purchase bill
AP-VB-2026-000736,VB-2026-000736,Karman Print Solutions Ltd,VEND-013,2026-05-09,2026-06-23,142153.00,0.18,25588.00,142153.00,142153.00,paid,INR,purchase bill
AP-RT-2026-000737,RT-2026-000737,Shree Balaji Analytics Private Limited,VEND-015,2026-05-09,2026-07-08,320272.00,0.18,57649.00,320272.00,320272.00,paid,INR,purchase bill
AP-VB-2026-000738,VB-2026-000738,Zenith One Textiles LLP,VEND-012,2026-05-09,2026-07-08,251376.00,0.18,45248.00,251376.00,251376.00,paid,INR,purchase bill
AP-RT-2026-000739,RT-2026-000739,Ashwini Machine Parts Ltd,VEND-003,2026-05-09,2026-07-08,115977.00,0.18,5799.00,115977.00,115977.00,paid,INR,purchase bill
AP-RT-2026-000740,RT-2026-000740,Everstone Staffing & Co,VEND-020,2026-05-09,2026-06-23,493717.00,0.18,24686.00,493717.00,493717.00,paid,INR,purchase bill
AP-RT-2026-000741,RT-2026-000741,Meridian Polymers Ltd,VEND-001,2026-05-09,2026-06-08,119962.00,0.18,21593.00,119962.00,119962.00,paid,INR,purchase bill
AP-VB-2026-000742,VB-2026-000742,Orbitex Warehousing & Co,VEND-010,2026-05-09,2026-06-08,166955.00,0.18,30052.00,166955.00,166955.00,paid,INR,purchase bill
AP-RT-2026-000743,RT-2026-000743,Trinetra Solar EPC LLP,VEND-008,2026-05-09,2026-07-08,567951.00,0.18,28398.00,567951.00,567951.00,paid,INR,purchase bill
AP-VB-2026-000749,VB-2026-000749,Karman Catering Services LLP,VEND-014,2026-05-11,2026-07-10,159853.00,0.18,28774.00,159853.00,159853.00,paid,INR,purchase bill
AP-VB-2026-000750,VB-2026-000750,Trinetra Solar EPC LLP,VEND-008,2026-05-11,2026-07-10,261596.00,0.18,47087.00,261596.00,261596.00,paid,INR,purchase bill
AP-RT-2026-000751,RT-2026-000751,Goldcrest Steel Traders Company,VEND-016,2026-05-11,2026-07-10,325624.00,0.18,58612.00,325624.00,325624.00,paid,INR,purchase bill
AP-VB-2026-000752,VB-2026-000752,Lohiya Logistics Ltd,VEND-006,2026-05-11,2026-05-26,422294.00,0.18,76013.00,422294.00,422294.00,paid,INR,purchase bill
AP-RT-2026-000758,RT-2026-000758,Zenith One Textiles LLP,VEND-012,2026-05-12,2026-07-11,420245.00,0.18,21012.00,420245.00,420245.00,paid,INR,purchase bill
AP-RT-2026-000759,RT-2026-000759,Pragati Fab Services Ltd,VEND-017,2026-05-12,2026-06-26,385641.00,0.18,69415.00,385641.00,385641.00,paid,INR,purchase bill
AP-VB-2026-000760,VB-2026-000760,Bluepeak Cold Chain PVT LTD,VEND-022,2026-05-12,2026-06-26,136989.00,0.18,16439.00,136989.00,136989.00,paid,INR,purchase bill
AP-VB-2026-000767,VB-2026-000767,Zenith One Textiles LLP,VEND-012,2026-05-13,2026-07-13,241500.00,0.18,43470.00,241500.00,241500.00,paid,INR,purchase bill
AP-VB-2026-000768,VB-2026-000768,Ashwini Machine Parts Ltd,VEND-003,2026-05-13,2026-07-13,149600.00,0.18,26928.00,149600.00,149600.00,paid,INR,purchase bill
AP-RT-2026-000769,RT-2026-000769,Orbitex Warehousing & Co,VEND-010,2026-05-13,2026-06-12,283603.00,0.18,14180.00,283603.00,283603.00,paid,INR,purchase bill
AP-RT-2026-000770,RT-2026-000770,Ashwini Machine Parts Ltd,VEND-003,2026-05-13,2026-07-13,200580.00,0.18,10029.00,200580.00,200580.00,paid,INR,purchase bill
AP-VB-2026-000771,VB-2026-000771,Everstone Recyclers & Co,VEND-007,2026-05-13,2026-05-28,317477.00,0.18,15874.00,317477.00,317477.00,paid,INR,purchase bill
AP-VB-2026-000772,VB-2026-000772,Pragati Fab Services Ltd,VEND-017,2026-05-13,2026-06-27,374846.00,0.18,18742.00,374846.00,374846.00,paid,INR,purchase bill
AP-VB-2026-000776,VB-2026-000776,Anant Infra Electricals Ltd,VEND-004,2026-05-14,2026-05-29,368476.00,0.18,66326.00,368476.00,368476.00,paid,INR,purchase bill
AP-RT-2026-000777,RT-2026-000777,Pragati Fab Services Ltd,VEND-017,2026-05-14,2026-06-29,1237962.00,0.18,222833.00,1237962.00,1237962.00,paid,INR,purchase bill
AP-RT-2026-000778,RT-2026-000778,Shree Balaji Analytics Private Limited,VEND-015,2026-05-14,2026-07-13,351281.00,0.18,42154.00,351281.00,351281.00,paid,INR,purchase bill
AP-RT-2026-000779,RT-2026-000779,Lohiya Logistics Ltd,VEND-006,2026-05-14,2026-05-29,386047.00,0.18,46326.00,386047.00,386047.00,paid,INR,purchase bill
AP-VB-2026-000787,VB-2026-000787,Zenith One Textiles LLP,VEND-012,2026-05-15,2026-07-14,207821.00,0.18,37408.00,207821.00,207821.00,paid,INR,purchase bill
AP-RT-2026-000788,RT-2026-000788,Trinetra Solar EPC LLP,VEND-008,2026-05-15,2026-07-14,202108.00,0.18,24253.00,202108.00,202108.00,paid,INR,purchase bill
AP-VB-2026-000789,VB-2026-000789,Lohiya Logistics Ltd,VEND-006,2026-05-15,2026-05-30,535471.00,0.18,26774.00,535471.00,535471.00,paid,INR,purchase bill
AP-RT-2026-000790,RT-2026-000790,Pragati Fab Services Ltd,VEND-017,2026-05-15,2026-06-29,1445114.00,0.18,260121.00,1445114.00,1445114.00,paid,INR,purchase bill
AP-VB-2026-000791,VB-2026-000791,Trinetra Agri Inputs Company,VEND-018,2026-05-15,2026-06-15,551301.00,0.18,66156.00,551301.00,532258.00,partial,INR,purchase bill short deduction
AP-VB-2026-000792,VB-2026-000792,Lohiya Logistics Ltd,VEND-006,2026-05-15,2026-05-30,768891.00,0.18,92267.00,768891.00,768891.00,paid,INR,purchase bill
AP-VB-2026-000795,VB-2026-000795,Trinetra Agri Inputs Company,VEND-018,2026-05-16,2026-06-15,352052.00,0.18,63369.00,352052.00,352052.00,paid,INR,purchase bill
AP-RT-2026-000796,RT-2026-000796,Everstone Staffing & Co,VEND-020,2026-05-16,2026-06-30,314920.00,0.18,56686.00,314920.00,314920.00,paid,INR,purchase bill
AP-RT-2026-000797,RT-2026-000797,Anant Infra Electricals Ltd,VEND-004,2026-05-16,2026-06-01,600901.00,0.18,30045.00,600901.00,600901.00,paid,INR,purchase bill
AP-RT-2026-000798,RT-2026-000798,Vrundavan Interiors PVT LTD,VEND-019,2026-05-16,2026-06-01,506466.00,0.18,91164.00,506466.00,506466.00,paid,INR,purchase bill
AP-VB-2026-000799,VB-2026-000799,Zenith One Textiles LLP,VEND-012,2026-05-16,2026-07-15,223126.00,0.18,11156.00,223126.00,223126.00,paid,INR,purchase bill
AP-RT-2026-000800,RT-2026-000800,Pragati Fab Services Ltd,VEND-017,2026-05-16,2026-06-30,1238232.00,0.18,222882.00,1238232.00,1238232.00,paid,INR,purchase bill
AP-VB-2026-000801,VB-2026-000801,Pragati Fab Services Ltd,VEND-017,2026-05-16,2026-06-30,272782.00,0.18,32734.00,272782.00,258065.00,partial,INR,purchase bill short deduction
AP-VB-2026-000802,VB-2026-000802,Ashwini Machine Parts Ltd,VEND-003,2026-05-17,2026-07-16,1672050.00,0.18,300969.00,1672050.00,1672050.00,paid,INR,purchase bill
AP-VB-2026-000803,VB-2026-000803,Pragati Conveyances PVT LTD,VEND-005,2026-05-17,2026-06-16,881185.00,0.18,105742.00,881185.00,881185.00,paid,INR,purchase bill
AP-VB-2026-000809,VB-2026-000809,Anant Infra Electricals Ltd,VEND-004,2026-05-18,2026-06-02,171641.00,0.18,20597.00,171641.00,171641.00,paid,INR,purchase bill
AP-RT-2026-000810,RT-2026-000810,Lohiya Logistics Ltd,VEND-006,2026-05-18,2026-06-02,540893.00,0.18,27045.00,540893.00,540893.00,paid,INR,purchase bill
AP-VB-2026-000811,VB-2026-000811,Pragati Fab Services Ltd,VEND-017,2026-05-18,2026-07-02,1263846.00,0.18,63192.00,1263846.00,1263846.00,paid,INR,purchase bill
AP-RT-2026-000812,RT-2026-000812,Northline Roofing Products PVT LTD,VEND-011,2026-05-18,2026-06-17,137745.00,0.18,24794.00,137745.00,137745.00,paid,INR,purchase bill
AP-RT-2026-000813,RT-2026-000813,Anant Infra Electricals Ltd,VEND-004,2026-05-18,2026-06-02,496527.00,0.18,89375.00,496527.00,496527.00,paid,INR,purchase bill
AP-VB-2026-000820,VB-2026-000820,Karman Catering Services LLP,VEND-014,2026-05-19,2026-07-18,112709.00,0.18,20288.00,112709.00,112709.00,paid,INR,purchase bill
AP-RT-2026-000821,RT-2026-000821,Vaishnavi Piping Solutions Ltd,VEND-021,2026-05-19,2026-06-18,851847.00,0.18,153332.00,851847.00,851847.00,paid,INR,purchase bill
AP-VB-2026-000828,VB-2026-000828,Shree Balaji Analytics Private Limited,VEND-015,2026-05-20,2026-07-20,373654.00,0.18,67258.00,373654.00,373654.00,paid,INR,purchase bill
AP-VB-2026-000829,VB-2026-000829,Shree Balaji Analytics Private Limited,VEND-015,2026-05-20,2026-07-20,358025.00,0.18,17901.00,358025.00,358025.00,paid,INR,purchase bill
AP-VB-2026-000830,VB-2026-000830,Lohiya Logistics Ltd,VEND-006,2026-05-20,2026-06-04,406520.00,0.18,20326.00,406520.00,406520.00,paid,INR,purchase bill
AP-VB-2026-000831,VB-2026-000831,Zenith One Textiles LLP,VEND-012,2026-05-20,2026-07-20,474110.00,0.18,85340.00,474110.00,474110.00,paid,INR,purchase bill
AP-RT-2026-000832,RT-2026-000832,Pragati Fab Services Ltd,VEND-017,2026-05-20,2026-07-04,385143.00,0.18,69326.00,385143.00,385143.00,paid,INR,purchase bill
AP-VB-2026-000833,VB-2026-000833,Ashwini Machine Parts Ltd,VEND-003,2026-05-20,2026-07-20,972276.00,0.18,48614.00,972276.00,972276.00,paid,INR,purchase bill
AP-VB-2026-000839,VB-2026-000839,Trinetra Agri Inputs Company,VEND-018,2026-05-21,2026-06-20,583326.00,0.18,29166.00,583326.00,583326.00,paid,INR,purchase bill
AP-VB-2026-000840,VB-2026-000840,Bluepeak Cold Chain PVT LTD,VEND-022,2026-05-21,2026-07-06,113813.00,0.18,5691.00,113813.00,113813.00,paid,INR,purchase bill
AP-VB-2026-000851,VB-2026-000851,Ashwini Machine Parts Ltd,VEND-003,2026-05-22,2026-07-21,250508.00,0.18,12525.00,250508.00,250508.00,paid,INR,purchase bill
AP-RT-2026-000852,RT-2026-000852,Anant Infra Electricals Ltd,VEND-004,2026-05-22,2026-06-06,269010.00,0.18,32281.00,269010.00,269010.00,paid,INR,purchase bill
AP-RT-2026-000853,RT-2026-000853,Meridian Polymers Ltd,VEND-001,2026-05-22,2026-06-22,60133.00,0.18,7216.00,60133.00,56606.00,partial,INR,purchase bill short deduction
AP-RT-2026-000854,RT-2026-000854,Karman Catering Services LLP,VEND-014,2026-05-22,2026-07-21,146553.00,0.18,26380.00,146553.00,146553.00,paid,INR,purchase bill
AP-VB-2026-000859,VB-2026-000859,Karman Catering Services LLP,VEND-014,2026-05-23,2026-07-22,125451.00,0.18,6273.00,125451.00,125451.00,paid,INR,purchase bill
AP-VB-2026-000860,VB-2026-000860,Vrundavan Interiors PVT LTD,VEND-019,2026-05-23,2026-06-08,288912.00,0.18,14446.00,288912.00,288912.00,paid,INR,purchase bill
AP-VB-2026-000861,VB-2026-000861,Vaishnavi Piping Solutions Ltd,VEND-021,2026-05-23,2026-06-22,201652.00,0.18,10083.00,201652.00,201652.00,paid,INR,purchase bill
AP-RT-2026-000862,RT-2026-000862,Pragati Conveyances PVT LTD,VEND-005,2026-05-23,2026-06-22,390779.00,0.18,70340.00,390779.00,390779.00,paid,INR,purchase bill
AP-VB-2026-000863,VB-2026-000863,Vrundavan Interiors PVT LTD,VEND-019,2026-05-24,2026-06-08,545443.00,0.18,98180.00,545443.00,545443.00,paid,INR,purchase bill
AP-VB-2026-000864,VB-2026-000864,Vaishnavi Piping Solutions Ltd,VEND-021,2026-05-24,2026-06-23,508327.00,0.18,60999.00,508327.00,508327.00,paid,INR,purchase bill
AP-VB-2026-000873,VB-2026-000873,Sundara Water Treatment Ltd,VEND-009,2026-05-25,2026-06-09,99061.00,0.18,17831.00,99061.00,99061.00,paid,INR,purchase bill
AP-VB-2026-000874,VB-2026-000874,Orbitex Warehousing & Co,VEND-010,2026-05-25,2026-06-24,237820.00,0.18,28538.00,237820.00,237820.00,paid,INR,purchase bill
AP-VB-2026-000875,VB-2026-000875,Orbitex Warehousing & Co,VEND-010,2026-05-25,2026-06-24,394518.00,0.18,47342.00,394518.00,394518.00,paid,INR,purchase bill
AP-VB-2026-000876,VB-2026-000876,Karman Print Solutions Ltd,VEND-013,2026-05-25,2026-07-09,362893.00,0.18,18145.00,362893.00,362893.00,paid,INR,purchase bill
AP-RT-2026-000886,RT-2026-000886,Northline Roofing Products PVT LTD,VEND-011,2026-05-26,2026-06-25,133079.00,0.18,23954.00,133079.00,133079.00,paid,INR,purchase bill
AP-RT-2026-000887,RT-2026-000887,Karman Print Solutions Ltd,VEND-013,2026-05-26,2026-07-10,299491.00,0.18,53908.00,299491.00,299491.00,paid,INR,purchase bill
AP-VB-2026-000888,VB-2026-000888,Everstone Staffing & Co,VEND-020,2026-05-26,2026-07-10,147862.00,0.18,7393.00,147862.00,147862.00,paid,INR,purchase bill
AP-VB-2026-000889,VB-2026-000889,Zenith One Textiles LLP,VEND-012,2026-05-26,2026-07-25,329140.00,0.18,59245.00,329140.00,329140.00,paid,INR,purchase bill
AP-VB-2026-000890,VB-2026-000890,Trinetra Agri Inputs Company,VEND-018,2026-05-26,2026-06-25,551863.00,0.18,66224.00,551863.00,551863.00,paid,INR,purchase bill
AP-VB-2026-000891,VB-2026-000891,Lohiya Logistics Ltd,VEND-006,2026-05-26,2026-06-10,381219.00,0.18,19061.00,381219.00,381219.00,paid,INR,purchase bill
AP-VB-2026-000892,VB-2026-000892,Northline Roofing Products PVT LTD,VEND-011,2026-05-26,2026-06-25,344674.00,0.18,17234.00,344674.00,344674.00,paid,INR,purchase bill
AP-RT-2026-000893,RT-2026-000893,Meridian Hardware Private Limited,VEND-002,2026-05-26,2026-06-25,214642.00,0.18,38636.00,214642.00,214642.00,paid,INR,purchase bill
AP-RT-2026-000901,RT-2026-000901,Meridian Hardware Private Limited,VEND-002,2026-05-27,2026-06-26,565387.00,0.18,67846.00,565387.00,565387.00,paid,INR,purchase bill
AP-VB-2026-000902,VB-2026-000902,Pragati Fab Services Ltd,VEND-017,2026-05-27,2026-07-11,1168429.00,0.18,58421.00,1168429.00,1168429.00,paid,INR,purchase bill
AP-RT-2026-000903,RT-2026-000903,Trinetra Agri Inputs Company,VEND-018,2026-05-27,2026-06-26,294911.00,0.18,35389.00,294911.00,294911.00,paid,INR,purchase bill
AP-VB-2026-000904,VB-2026-000904,Anant Infra Electricals Ltd,VEND-004,2026-05-27,2026-06-11,238028.00,0.18,11901.00,238028.00,224978.00,partial,INR,purchase bill short deduction
AP-VB-2026-000905,VB-2026-000905,Northline Roofing Products PVT LTD,VEND-011,2026-05-27,2026-06-26,864363.00,0.18,155585.00,864363.00,864363.00,paid,INR,purchase bill
AP-VB-2026-000906,VB-2026-000906,Orbitex Warehousing & Co,VEND-010,2026-05-27,2026-06-26,199305.00,0.18,9965.00,199305.00,199305.00,paid,INR,purchase bill
AP-VB-2026-000907,VB-2026-000907,Trinetra Agri Inputs Company,VEND-018,2026-05-27,2026-06-26,237683.00,0.18,11884.00,237683.00,237683.00,paid,INR,purchase bill
AP-VB-2026-000913,VB-2026-000913,Shree Balaji Analytics Private Limited,VEND-015,2026-05-28,2026-07-27,129046.00,0.18,23228.00,129046.00,129046.00,paid,INR,purchase bill
AP-RT-2026-000914,RT-2026-000914,Trinetra Solar EPC LLP,VEND-008,2026-05-28,2026-07-27,302957.00,0.18,54532.00,302957.00,302957.00,paid,INR,purchase bill
AP-RT-2026-000915,RT-2026-000915,Anant Infra Electricals Ltd,VEND-004,2026-05-28,2026-06-12,516240.00,0.18,92923.00,516240.00,516240.00,paid,INR,purchase bill
AP-VB-2026-000916,VB-2026-000916,Vrundavan Interiors PVT LTD,VEND-019,2026-05-28,2026-06-12,246257.00,0.18,44326.00,246257.00,246257.00,paid,INR,purchase bill
AP-RT-2026-000929,RT-2026-000929,Sundara Water Treatment Ltd,VEND-009,2026-05-29,2026-06-13,311335.00,0.18,15567.00,311335.00,311335.00,paid,INR,purchase bill
AP-RT-2026-000930,RT-2026-000930,Trinetra Solar EPC LLP,VEND-008,2026-05-29,2026-07-28,861592.00,0.18,155087.00,861592.00,830464.00,partial,INR,purchase bill short deduction
AP-RT-2026-000931,RT-2026-000931,Bluepeak Cold Chain PVT LTD,VEND-022,2026-05-29,2026-07-13,110238.00,0.18,13229.00,110238.00,110238.00,paid,INR,purchase bill
AP-VB-2026-000932,VB-2026-000932,Bluepeak Cold Chain PVT LTD,VEND-022,2026-05-29,2026-07-13,120936.00,0.18,21768.00,120936.00,120936.00,paid,INR,purchase bill
AP-VB-2026-000933,VB-2026-000933,Shree Balaji Analytics Private Limited,VEND-015,2026-05-29,2026-07-28,309044.00,0.18,37085.00,309044.00,309044.00,paid,INR,purchase bill
AP-VB-2026-000938,VB-2026-000938,Bluepeak Cold Chain PVT LTD,VEND-022,2026-05-30,2026-07-14,474469.00,0.18,85404.00,474469.00,474469.00,paid,INR,purchase bill
AP-RT-2026-000946,RT-2026-000946,Meridian Hardware Private Limited,VEND-002,2026-06-01,2026-07-01,372019.00,0.18,66963.00,372019.00,372019.00,paid,INR,purchase bill
AP-VB-2026-000947,VB-2026-000947,Trinetra Solar EPC LLP,VEND-008,2026-06-01,2026-07-31,184386.00,0.18,9219.00,184386.00,184386.00,paid,INR,purchase bill
AP-RT-2026-000948,RT-2026-000948,Karman Print Solutions Ltd,VEND-013,2026-06-01,2026-07-16,458862.00,0.18,82595.00,458862.00,458862.00,paid,INR,purchase bill
AP-VB-2026-000949,VB-2026-000949,Everstone Staffing & Co,VEND-020,2026-06-01,2026-07-16,301644.00,0.18,15082.00,301644.00,301644.00,paid,INR,purchase bill
AP-VB-2026-000950,VB-2026-000950,Shree Balaji Analytics Private Limited,VEND-015,2026-06-01,2026-07-31,76131.00,0.18,13704.00,76131.00,76131.00,paid,INR,purchase bill
AP-RT-2026-000951,RT-2026-000951,Sundara Water Treatment Ltd,VEND-009,2026-06-01,2026-06-16,191982.00,0.18,9599.00,191982.00,191982.00,paid,INR,purchase bill
AP-RT-2026-000952,RT-2026-000952,Goldcrest Steel Traders Company,VEND-016,2026-06-01,2026-07-31,910708.00,0.18,163927.00,910708.00,868336.00,partial,INR,purchase bill short deduction
AP-RT-2026-000960,RT-2026-000960,Orbitex Warehousing & Co,VEND-010,2026-06-02,2026-07-02,289799.00,0.18,34776.00,289799.00,289799.00,paid,INR,purchase bill
AP-VB-2026-000961,VB-2026-000961,Zenith One Textiles LLP,VEND-012,2026-06-02,2026-08-01,316649.00,0.18,56997.00,316649.00,0.00,overdue,INR,purchase bill
AP-VB-2026-000962,VB-2026-000962,Trinetra Solar EPC LLP,VEND-008,2026-06-02,2026-08-01,128774.00,0.18,15453.00,128774.00,128774.00,paid,INR,purchase bill
AP-RT-2026-000963,RT-2026-000963,Vaishnavi Piping Solutions Ltd,VEND-021,2026-06-02,2026-07-02,590612.00,0.18,106310.00,590612.00,590612.00,paid,INR,purchase bill
AP-RT-2026-000964,RT-2026-000964,Shree Balaji Analytics Private Limited,VEND-015,2026-06-02,2026-08-01,913240.00,0.18,109589.00,913240.00,913240.00,paid,INR,purchase bill
AP-VB-2026-000965,VB-2026-000965,Orbitex Warehousing & Co,VEND-010,2026-06-02,2026-07-02,300428.00,0.18,54077.00,300428.00,300428.00,paid,INR,purchase bill
AP-VB-2026-000973,VB-2026-000973,Meridian Polymers Ltd,VEND-001,2026-06-03,2026-07-03,210033.00,0.18,37806.00,210033.00,210033.00,paid,INR,purchase bill
AP-VB-2026-000974,VB-2026-000974,Shree Balaji Analytics Private Limited,VEND-015,2026-06-03,2026-08-03,328815.00,0.18,16441.00,328815.00,328815.00,paid,INR,purchase bill
AP-VB-2026-000975,VB-2026-000975,Pragati Conveyances PVT LTD,VEND-005,2026-06-03,2026-07-03,265829.00,0.18,31899.00,265829.00,265829.00,paid,INR,purchase bill
AP-VB-2026-000976,VB-2026-000976,Meridian Hardware Private Limited,VEND-002,2026-06-03,2026-07-03,138404.00,0.18,6920.00,138404.00,138404.00,paid,INR,purchase bill
AP-VB-2026-000977,VB-2026-000977,Ashwini Machine Parts Ltd,VEND-003,2026-06-03,2026-08-03,298277.00,0.18,14914.00,298277.00,298277.00,paid,INR,purchase bill
AP-RT-2026-000978,RT-2026-000978,Karman Print Solutions Ltd,VEND-013,2026-06-03,2026-07-18,390304.00,0.18,46836.00,390304.00,390304.00,paid,INR,purchase bill
AP-RT-2026-000979,RT-2026-000979,Ashwini Machine Parts Ltd,VEND-003,2026-06-03,2026-08-03,381863.00,0.18,68735.00,381863.00,381863.00,paid,INR,purchase bill
AP-VB-2026-000980,VB-2026-000980,Goldcrest Steel Traders Company,VEND-016,2026-06-03,2026-08-03,257137.00,0.18,46285.00,257137.00,257137.00,paid,INR,purchase bill
AP-VB-2026-000991,VB-2026-000991,Everstone Recyclers & Co,VEND-007,2026-06-04,2026-06-19,1277369.00,0.18,63868.00,1277369.00,1277369.00,paid,INR,purchase bill
AP-VB-2026-000992,VB-2026-000992,Pragati Fab Services Ltd,VEND-017,2026-06-04,2026-07-20,1144491.00,0.18,206008.00,1144491.00,1144491.00,paid,INR,purchase bill
AP-VB-2026-000993,VB-2026-000993,Pragati Conveyances PVT LTD,VEND-005,2026-06-04,2026-07-04,498311.00,0.18,89696.00,498311.00,498311.00,paid,INR,purchase bill
AP-VB-2026-000994,VB-2026-000994,Zenith One Textiles LLP,VEND-012,2026-06-04,2026-08-03,793794.00,0.18,142883.00,793794.00,793794.00,paid,INR,purchase bill
AP-VB-2026-000995,VB-2026-000995,Ashwini Machine Parts Ltd,VEND-003,2026-06-04,2026-08-03,1079560.00,0.18,194321.00,1079560.00,1079560.00,paid,INR,purchase bill
AP-RT-2026-000996,RT-2026-000996,Anant Infra Electricals Ltd,VEND-004,2026-06-04,2026-06-19,598695.00,0.18,107765.00,598695.00,598695.00,paid,INR,purchase bill
AP-RT-2026-001006,RT-2026-001006,Pragati Conveyances PVT LTD,VEND-005,2026-06-05,2026-07-06,287836.00,0.18,51810.00,287836.00,287836.00,paid,INR,purchase bill
AP-RT-2026-001007,RT-2026-001007,Vrundavan Interiors PVT LTD,VEND-019,2026-06-05,2026-06-20,644226.00,0.18,115961.00,644226.00,644226.00,paid,INR,purchase bill
AP-RT-2026-001008,RT-2026-001008,Trinetra Solar EPC LLP,VEND-008,2026-06-05,2026-08-04,222693.00,0.18,40085.00,222693.00,222693.00,paid,INR,purchase bill
AP-VB-2026-001009,VB-2026-001009,Orbitex Warehousing & Co,VEND-010,2026-06-05,2026-07-06,163743.00,0.18,19649.00,163743.00,156521.00,partial,INR,purchase bill short deduction
AP-RT-2026-001010,RT-2026-001010,Shree Balaji Analytics Private Limited,VEND-015,2026-06-05,2026-08-04,572488.00,0.18,28624.00,572488.00,572488.00,paid,INR,purchase bill
