document_id,document_no,counterparty,counterparty_code,document_date,due_date,gross_amount,gst_rate,gst_amount,net_amount,paid_amount,status,currency,notes
AR-INV-2026-001014,INV-2026-001014,Everstone Water Treatment Company,CUST-009,2026-06-06,2026-08-05,389391.00,0.18,70090.00,389391.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001015,INV-2026-001015,Sahyadri Polymers PVT LTD,CUST-001,2026-06-06,2026-07-21,537518.00,0.18,96753.00,537518.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001020,INV-2026-001020,Saptagiri Analytics Ltd,CUST-015,2026-06-08,2026-06-15,523685.00,0.18,94263.00,523685.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001021,INV-2026-001021,Goldcrest Steel Traders Company,CUST-016,2026-06-08,2026-06-23,1574420.00,0.18,283396.00,1574420.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001022,INV-2026-001022,Shree Balaji Hardware Private Limited,CUST-002,2026-06-08,2026-07-23,2331570.00,0.18,419683.00,2331570.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001023,INV-2026-001023,Vedika Facility Management & Co,CUST-028,2026-06-08,2026-07-23,190461.00,0.18,34283.00,190461.00,0.00,open,INR,tax invoice
AR-INV-2026-001024,INV-2026-001024,Suryavansh Petro Chemicals & Co,CUST-030,2026-06-08,2026-07-08,703640.00,0.18,126655.00,703640.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001033,INV-2026-001033,Suryavansh Catering Services Company,CUST-014,2026-06-09,2026-07-09,716062.00,0.18,128891.00,716062.00,0.00,open,INR,tax invoice
AR-INV-2026-001034,INV-2026-001034,Trinetra Piping Solutions LLP,CUST-021,2026-06-09,2026-08-08,283494.00,0.18,51029.00,283494.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001035,INV-2026-001035,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-06-09,2026-06-16,383150.00,0.18,68967.00,383150.00,0.00,open,INR,tax invoice
AR-INV-2026-001036,INV-2026-001036,Goldcrest Security Systems & Co,CUST-024,2026-06-09,2026-08-08,807131.00,0.18,145284.00,807131.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001037,INV-2026-001037,Everstone Water Treatment Company,CUST-009,2026-06-09,2026-08-08,68936.00,0.18,12408.00,68936.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001038,INV-2026-001038,Trividata Roofing Products PVT LTD,CUST-011,2026-06-09,2026-07-09,455245.00,0.18,81944.00,455245.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001039,INV-2026-001039,Goldcrest Security Systems & Co,CUST-024,2026-06-09,2026-08-08,658596.00,0.18,118547.00,658596.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001040,INV-2026-001040,Everstone Water Treatment Company,CUST-009,2026-06-09,2026-08-08,132189.00,0.18,23794.00,132189.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001048,INV-2026-001048,Orbitex Packaging Private Limited,CUST-027,2026-06-10,2026-07-25,1289831.00,0.18,232170.00,1289831.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001049,INV-2026-001049,Ashwini Solar EPC PVT LTD,CUST-008,2026-06-10,2026-07-25,276314.00,0.18,49737.00,276314.00,0.00,open,INR,tax invoice
AR-INV-2026-001050,INV-2026-001050,Orbitex Dairy Foods PVT LTD,CUST-026,2026-06-10,2026-06-17,346085.00,0.18,62295.00,346085.00,0.00,open,INR,tax invoice
AR-INV-2026-001051,INV-2026-001051,Nalanda Recyclers LLP,CUST-007,2026-06-10,2026-06-25,1829682.00,0.18,329343.00,1829682.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001052,INV-2026-001052,Nalanda Recyclers LLP,CUST-007,2026-06-10,2026-06-25,438529.00,0.18,78935.00,438529.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001053,INV-2026-001053,Suryavansh Catering Services Company,CUST-014,2026-06-10,2026-07-10,1666570.00,0.18,299983.00,1666570.00,0.00,open,INR,tax invoice
AR-INV-2026-001054,INV-2026-001054,Suryavansh Petro Chemicals & Co,CUST-030,2026-06-10,2026-07-10,176731.00,0.18,31812.00,176731.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001061,INV-2026-001061,Nalanda Fab Services Private Limited,CUST-017,2026-06-11,2026-08-10,782770.00,0.18,140899.00,782770.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001062,INV-2026-001062,Trividata Roofing Products PVT LTD,CUST-011,2026-06-11,2026-07-11,553412.00,0.18,99614.00,553412.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001063,INV-2026-001063,Trinetra Piping Solutions LLP,CUST-021,2026-06-11,2026-08-10,396505.00,0.18,71371.00,396505.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001064,INV-2026-001064,Ashwini Cable Systems LLP,CUST-023,2026-06-11,2026-07-11,412672.00,0.18,74281.00,412672.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001065,INV-2026-001065,Anant Infra Staffing Private Limited,CUST-020,2026-06-11,2026-07-27,315392.00,0.18,56771.00,315392.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001066,INV-2026-001066,Vedika Facility Management & Co,CUST-028,2026-06-11,2026-07-27,782986.00,0.18,140937.00,782986.00,0.00,open,INR,tax invoice short deduction
AR-INV-2026-001073,INV-2026-001073,Goldcrest Steel Traders Company,CUST-016,2026-06-12,2026-06-27,213140.00,0.18,38365.00,213140.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001074,INV-2026-001074,Anant Infra Staffing Private Limited,CUST-020,2026-06-12,2026-07-27,408350.00,0.18,73503.00,408350.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001075,INV-2026-001075,Anant Infra Conveyances PVT LTD,CUST-005,2026-06-12,2026-07-13,349206.00,0.18,62857.00,349206.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001076,INV-2026-001076,Trinetra Piping Solutions LLP,CUST-021,2026-06-12,2026-08-11,126603.00,0.18,22789.00,126603.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001077,INV-2026-001077,Trinetra Piping Solutions LLP,CUST-021,2026-06-12,2026-08-11,225758.00,0.18,40636.00,225758.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001078,INV-2026-001078,Anant Infra Conveyances PVT LTD,CUST-005,2026-06-12,2026-07-13,218698.00,0.18,39366.00,218698.00,0.00,open,INR,tax invoice short deduction
AR-INV-2026-001079,INV-2026-001079,Ashwini Cold Chain Ltd,CUST-022,2026-06-12,2026-07-13,793134.00,0.18,142764.00,793134.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001080,INV-2026-001080,Copperleaf Electricals PVT LTD,CUST-004,2026-06-12,2026-07-27,836814.00,0.18,150627.00,836814.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001081,INV-2026-001081,Copperleaf Electricals PVT LTD,CUST-004,2026-06-12,2026-07-27,940043.00,0.18,169208.00,940043.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001087,INV-2026-001087,Orbitex Packaging Private Limited,CUST-027,2026-06-13,2026-07-28,3344274.00,0.18,601969.00,3344274.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001088,INV-2026-001088,Orbitex Paper Mills PVT LTD,CUST-025,2026-06-13,2026-06-20,395389.00,0.18,71170.00,395389.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001092,INV-2026-001092,Suryavansh Catering Services Company,CUST-014,2026-06-15,2026-07-15,178468.00,0.18,32124.00,178468.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001093,INV-2026-001093,Vedika Facility Management & Co,CUST-028,2026-06-15,2026-07-30,478530.00,0.18,86135.00,478530.00,0.00,open,INR,tax invoice
AR-INV-2026-001094,INV-2026-001094,Meridian Lab Supplies LLP,CUST-029,2026-06-15,2026-06-22,863928.00,0.18,155507.00,863928.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001095,INV-2026-001095,Shree Balaji Machine Parts & Co,CUST-003,2026-06-15,2026-08-14,89820.00,0.18,16168.00,89820.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001096,INV-2026-001096,Vedika Textiles Company,CUST-012,2026-06-15,2026-06-30,423059.00,0.18,76151.00,423059.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001097,INV-2026-001097,Ashwini Cable Systems LLP,CUST-023,2026-06-15,2026-07-15,173285.00,0.18,31191.00,173285.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001098,INV-2026-001098,Saptagiri Analytics Ltd,CUST-015,2026-06-15,2026-06-22,512834.00,0.18,92310.00,512834.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001103,INV-2026-001103,Goldcrest Security Systems & Co,CUST-024,2026-06-16,2026-08-17,275781.00,0.18,49641.00,275781.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001104,INV-2026-001104,Everstone Water Treatment Company,CUST-009,2026-06-16,2026-08-17,247059.00,0.18,44471.00,247059.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001105,INV-2026-001105,Suryavansh Catering Services Company,CUST-014,2026-06-16,2026-07-16,36171.00,0.18,6511.00,36171.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001106,INV-2026-001106,Goldcrest Warehousing Private Limited,CUST-010,2026-06-16,2026-06-23,153846.00,0.18,27692.00,153846.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001107,INV-2026-001107,Anant Infra Conveyances PVT LTD,CUST-005,2026-06-16,2026-07-16,262851.00,0.18,47313.00,262851.00,0.00,open,INR,tax invoice short deduction
AR-INV-2026-001108,INV-2026-001108,Trividata Roofing Products PVT LTD,CUST-011,2026-06-16,2026-07-16,738222.00,0.18,132880.00,738222.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001109,INV-2026-001109,Orbitex Packaging Private Limited,CUST-027,2026-06-16,2026-07-31,326073.00,0.18,58693.00,326073.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001112,INV-2026-001112,Goldcrest Security Systems & Co,CUST-024,2026-06-17,2026-08-17,373380.00,0.18,67208.00,373380.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001113,INV-2026-001113,Zenith One Logistics & Co,CUST-006,2026-06-17,2026-07-17,433000.00,0.18,77940.00,433000.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001114,INV-2026-001114,Meridian Lab Supplies LLP,CUST-029,2026-06-17,2026-06-24,185586.00,0.18,33405.00,185586.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001115,INV-2026-001115,Anant Infra Conveyances PVT LTD,CUST-005,2026-06-17,2026-07-17,69846.00,0.18,12572.00,69846.00,0.00,open,INR,tax invoice
AR-INV-2026-001116,INV-2026-001116,Trividata Roofing Products PVT LTD,CUST-011,2026-06-17,2026-07-17,907554.00,0.18,163360.00,907554.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001117,INV-2026-001117,Copperleaf Electricals PVT LTD,CUST-004,2026-06-17,2026-08-01,183899.00,0.18,33102.00,183899.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001118,INV-2026-001118,Orbitex Dairy Foods PVT LTD,CUST-026,2026-06-17,2026-06-24,438206.00,0.18,78877.00,438206.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001119,INV-2026-001119,Shree Balaji Machine Parts & Co,CUST-003,2026-06-17,2026-08-17,141349.00,0.18,25443.00,141349.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001120,INV-2026-001120,Goldcrest Security Systems & Co,CUST-024,2026-06-17,2026-08-17,712570.00,0.18,128263.00,712570.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001124,INV-2026-001124,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-06-18,2026-06-25,656932.00,0.18,118248.00,656932.00,0.00,open,INR,tax invoice
AR-INV-2026-001125,INV-2026-001125,Ashwini Interiors & Co,CUST-019,2026-06-18,2026-07-18,1287280.00,0.18,231710.00,1287280.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001126,INV-2026-001126,Everstone Water Treatment Company,CUST-009,2026-06-18,2026-08-17,666158.00,0.18,119908.00,666158.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001127,INV-2026-001127,Anant Infra Staffing Private Limited,CUST-020,2026-06-18,2026-08-03,294124.00,0.18,52942.00,294124.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001128,INV-2026-001128,Copperleaf Electricals PVT LTD,CUST-004,2026-06-18,2026-08-03,597544.00,0.18,107558.00,597544.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001129,INV-2026-001129,Ashwini Interiors & Co,CUST-019,2026-06-18,2026-07-18,796416.00,0.18,143355.00,796416.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001130,INV-2026-001130,Sahyadri Polymers PVT LTD,CUST-001,2026-06-18,2026-08-03,486241.00,0.18,87523.00,486241.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001131,INV-2026-001131,Suryavansh Petro Chemicals & Co,CUST-030,2026-06-18,2026-07-18,99174.00,0.18,17851.00,99174.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001140,INV-2026-001140,Goldcrest Warehousing Private Limited,CUST-010,2026-06-19,2026-06-26,45943.00,0.18,8270.00,45943.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001141,INV-2026-001141,Goldcrest Steel Traders Company,CUST-016,2026-06-19,2026-07-04,1352077.00,0.18,243374.00,1352077.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001142,INV-2026-001142,Trinetra Piping Solutions LLP,CUST-021,2026-06-19,2026-08-18,440934.00,0.18,79368.00,440934.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001143,INV-2026-001143,Shree Balaji Machine Parts & Co,CUST-003,2026-06-19,2026-08-18,403930.00,0.18,72707.00,403930.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001144,INV-2026-001144,Trinetra Piping Solutions LLP,CUST-021,2026-06-19,2026-08-18,101264.00,0.18,18228.00,101264.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001145,INV-2026-001145,Goldcrest Security Systems & Co,CUST-024,2026-06-19,2026-08-18,1388104.00,0.18,249859.00,1388104.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001146,INV-2026-001146,Goldcrest Warehousing Private Limited,CUST-010,2026-06-19,2026-06-26,223542.00,0.18,40238.00,223542.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001147,INV-2026-001147,Everstone Water Treatment Company,CUST-009,2026-06-19,2026-08-18,474176.00,0.18,85352.00,474176.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001148,INV-2026-001148,Suryavansh Petro Chemicals & Co,CUST-030,2026-06-19,2026-07-20,1525035.00,0.18,274506.00,1525035.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001149,INV-2026-001149,Goldcrest Steel Traders Company,CUST-016,2026-06-19,2026-07-04,379731.00,0.18,68352.00,379731.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001157,INV-2026-001157,Saptagiri Analytics Ltd,CUST-015,2026-06-20,2026-06-27,659961.00,0.18,118793.00,659961.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001161,INV-2026-001161,Suryavansh Catering Services Company,CUST-014,2026-06-21,2026-07-21,53372.00,0.18,9607.00,53372.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001164,INV-2026-001164,Orbitex Dairy Foods PVT LTD,CUST-026,2026-06-22,2026-06-29,507080.00,0.18,91274.00,507080.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001165,INV-2026-001165,Trinetra Piping Solutions LLP,CUST-021,2026-06-22,2026-08-21,116858.00,0.18,21034.00,116858.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001166,INV-2026-001166,Shree Balaji Hardware Private Limited,CUST-002,2026-06-22,2026-08-06,488997.00,0.18,88019.00,488997.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001167,INV-2026-001167,Trividata Roofing Products PVT LTD,CUST-011,2026-06-22,2026-07-22,1160737.00,0.18,208933.00,1160737.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001168,INV-2026-001168,Suryavansh Catering Services Company,CUST-014,2026-06-22,2026-07-22,117732.00,0.18,21192.00,117732.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001169,INV-2026-001169,Nalanda Fab Services Private Limited,CUST-017,2026-06-22,2026-08-21,461659.00,0.18,83099.00,461659.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001170,INV-2026-001170,Orbitex Packaging Private Limited,CUST-027,2026-06-22,2026-08-06,110149.00,0.18,19827.00,110149.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001176,INV-2026-001176,Trinetra Piping Solutions LLP,CUST-021,2026-06-23,2026-08-22,272026.00,0.18,48965.00,272026.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001177,INV-2026-001177,Anant Infra Staffing Private Limited,CUST-020,2026-06-23,2026-08-07,439521.00,0.18,79114.00,439521.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001178,INV-2026-001178,Ashwini Interiors & Co,CUST-019,2026-06-23,2026-07-23,1270894.00,0.18,228761.00,1270894.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001179,INV-2026-001179,Trividata Roofing Products PVT LTD,CUST-011,2026-06-23,2026-07-23,1530257.00,0.18,275446.00,1530257.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001180,INV-2026-001180,Nalanda Recyclers LLP,CUST-007,2026-06-23,2026-07-08,1047754.00,0.18,188596.00,1047754.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001181,INV-2026-001181,Everstone Water Treatment Company,CUST-009,2026-06-23,2026-08-22,134886.00,0.18,24279.00,134886.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001182,INV-2026-001182,Vedika Textiles Company,CUST-012,2026-06-23,2026-07-08,248550.00,0.18,44739.00,248550.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001183,INV-2026-001183,Goldcrest Steel Traders Company,CUST-016,2026-06-23,2026-07-08,493713.00,0.18,88868.00,493713.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001184,INV-2026-001184,Sahyadri Polymers PVT LTD,CUST-001,2026-06-23,2026-08-07,1452061.00,0.18,261371.00,1452061.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001185,INV-2026-001185,Shree Balaji Machine Parts & Co,CUST-003,2026-06-23,2026-08-22,342408.00,0.18,61633.00,342408.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001188,INV-2026-001188,Zenith One Logistics & Co,CUST-006,2026-06-24,2026-07-24,356383.00,0.18,64149.00,356383.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001189,INV-2026-001189,Meridian Lab Supplies LLP,CUST-029,2026-06-24,2026-07-01,1437962.00,0.18,258833.00,1437962.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001190,INV-2026-001190,Shree Balaji Hardware Private Limited,CUST-002,2026-06-24,2026-08-08,6000000.00,0.18,1080000.00,6000000.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001191,INV-2026-001191,Ashwini Cable Systems LLP,CUST-023,2026-06-24,2026-07-24,297433.00,0.18,53538.00,297433.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001192,INV-2026-001192,Anant Infra Conveyances PVT LTD,CUST-005,2026-06-24,2026-07-24,101500.00,0.18,18270.00,101500.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001193,INV-2026-001193,Vedika Facility Management & Co,CUST-028,2026-06-24,2026-08-08,204793.00,0.18,36863.00,204793.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001194,INV-2026-001194,Vedika Textiles Company,CUST-012,2026-06-24,2026-07-09,204553.00,0.18,36820.00,204553.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001200,INV-2026-001200,Orbitex Packaging Private Limited,CUST-027,2026-06-25,2026-08-10,292511.00,0.18,52652.00,292511.00,0.00,open,INR,tax invoice
AR-INV-2026-001201,INV-2026-001201,Nalanda Fab Services Private Limited,CUST-017,2026-06-25,2026-08-24,243023.00,0.18,43744.00,243023.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001202,INV-2026-001202,Goldcrest Steel Traders Company,CUST-016,2026-06-25,2026-07-10,662890.00,0.18,119320.00,662890.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001203,INV-2026-001203,Anant Infra Conveyances PVT LTD,CUST-005,2026-06-25,2026-07-25,229551.00,0.18,41319.00,229551.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001204,INV-2026-001204,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-06-25,2026-07-02,201906.00,0.18,36343.00,201906.00,0.00,open,INR,tax invoice
AR-INV-2026-001205,INV-2026-001205,Suryavansh Petro Chemicals & Co,CUST-030,2026-06-25,2026-07-25,1418172.00,0.18,255271.00,1418172.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001206,INV-2026-001206,Trividata Roofing Products PVT LTD,CUST-011,2026-06-25,2026-07-25,373721.00,0.18,67270.00,373721.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001207,INV-2026-001207,Ashwini Cold Chain Ltd,CUST-022,2026-06-25,2026-07-25,1304751.00,0.18,234855.00,1304751.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001208,INV-2026-001208,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-06-25,2026-07-02,872963.00,0.18,157133.00,872963.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001209,INV-2026-001209,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-06-25,2026-07-02,212598.00,0.18,38268.00,212598.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001210,INV-2026-001210,Nalanda Recyclers LLP,CUST-007,2026-06-25,2026-07-10,387383.00,0.18,69729.00,387383.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001217,INV-2026-001217,Nalanda Recyclers LLP,CUST-007,2026-06-26,2026-07-11,1121502.00,0.18,201870.00,1121502.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001218,INV-2026-001218,Suryavansh Catering Services Company,CUST-014,2026-06-26,2026-07-27,401673.00,0.18,72301.00,401673.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001219,INV-2026-001219,Ashwini Solar EPC PVT LTD,CUST-008,2026-06-26,2026-08-10,1124433.00,0.18,202398.00,1124433.00,0.00,open,INR,tax invoice
AR-INV-2026-001220,INV-2026-001220,Nalanda Recyclers LLP,CUST-007,2026-06-26,2026-07-11,1001151.00,0.18,180207.00,1001151.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001221,INV-2026-001221,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-06-26,2026-07-03,378014.00,0.18,68043.00,378014.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001229,INV-2026-001229,Ashwini Cold Chain Ltd,CUST-022,2026-06-27,2026-07-27,598519.00,0.18,107733.00,598519.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001230,INV-2026-001230,Anant Infra Conveyances PVT LTD,CUST-005,2026-06-27,2026-07-27,148200.00,0.18,26676.00,148200.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001231,INV-2026-001231,Orbitex Packaging Private Limited,CUST-027,2026-06-27,2026-08-11,120997.00,0.18,21779.00,120997.00,0.00,open,INR,tax invoice
AR-INV-2026-001237,INV-2026-001237,Goldcrest Security Systems & Co,CUST-024,2026-06-29,2026-08-28,2680301.00,0.18,482454.00,2680301.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001238,INV-2026-001238,Orbitex Paper Mills PVT LTD,CUST-025,2026-06-29,2026-07-06,627549.00,0.18,112959.00,627549.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001239,INV-2026-001239,Suryavansh Print Solutions & Co,CUST-013,2026-06-29,2026-07-29,30954.00,0.18,5572.00,30954.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001240,INV-2026-001240,Nalanda Recyclers LLP,CUST-007,2026-06-29,2026-07-14,179780.00,0.18,32360.00,179780.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001241,INV-2026-001241,Vedika Textiles Company,CUST-012,2026-06-29,2026-07-14,455989.00,0.18,82078.00,455989.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001242,INV-2026-001242,Vedika Facility Management & Co,CUST-028,2026-06-29,2026-08-13,166294.00,0.18,29933.00,166294.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001243,INV-2026-001243,Vedika Facility Management & Co,CUST-028,2026-06-29,2026-08-13,318508.00,0.18,57331.00,318508.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001244,INV-2026-001244,Ashwini Interiors & Co,CUST-019,2026-06-29,2026-07-29,645606.00,0.18,116209.00,645606.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001245,INV-2026-001245,Meridian Lab Supplies LLP,CUST-029,2026-06-29,2026-07-06,1484634.00,0.18,267234.00,1484634.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001251,INV-2026-001251,Vedika Facility Management & Co,CUST-028,2026-06-30,2026-08-14,349314.00,0.18,62877.00,349314.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001252,INV-2026-001252,Suryavansh Petro Chemicals & Co,CUST-030,2026-06-30,2026-07-30,272404.00,0.18,49033.00,272404.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001253,INV-2026-001253,Nalanda Recyclers LLP,CUST-007,2026-06-30,2026-07-15,650671.00,0.18,117121.00,650671.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001254,INV-2026-001254,Nalanda Recyclers LLP,CUST-007,2026-06-30,2026-07-15,512749.00,0.18,92295.00,512749.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001255,INV-2026-001255,Nalanda Recyclers LLP,CUST-007,2026-06-30,2026-07-15,1170483.00,0.18,210687.00,1170483.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001256,INV-2026-001256,Everstone Water Treatment Company,CUST-009,2026-06-30,2026-08-29,1283718.00,0.18,231069.00,1283718.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001257,INV-2026-001257,Ashwini Cable Systems LLP,CUST-023,2026-06-30,2026-07-30,163011.00,0.18,29342.00,163011.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001258,INV-2026-001258,Orbitex Packaging Private Limited,CUST-027,2026-06-30,2026-08-14,1039355.00,0.18,187084.00,1039355.00,0.00,open,INR,tax invoice
AR-INV-2026-001259,INV-2026-001259,Ashwini Solar EPC PVT LTD,CUST-008,2026-06-30,2026-08-14,356079.00,0.18,64094.00,356079.00,0.00,open,INR,tax invoice
AR-INV-2026-001260,INV-2026-001260,Goldcrest Security Systems & Co,CUST-024,2026-06-30,2026-08-29,691621.00,0.18,124492.00,691621.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001261,INV-2026-001261,Everstone Water Treatment Company,CUST-009,2026-06-30,2026-08-29,701721.00,0.18,126310.00,701721.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001262,INV-2026-001262,Suryavansh Petro Chemicals & Co,CUST-030,2026-06-30,2026-07-30,317002.00,0.18,57060.00,317002.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001263,INV-2026-001263,Goldcrest Steel Traders Company,CUST-016,2026-06-30,2026-07-15,841472.00,0.18,151465.00,841472.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001273,INV-2026-001273,Ashwini Solar EPC PVT LTD,CUST-008,2026-07-01,2026-08-17,508003.00,0.18,91441.00,508003.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001274,INV-2026-001274,Orbitex Dairy Foods PVT LTD,CUST-026,2026-07-01,2026-07-08,1003890.00,0.18,180700.00,1003890.00,0.00,overdue,INR,tax invoice
