line_id,txn_date,value_date,narration,utr,amount_in,amount_out,account
BL-000810,2026-06-20,2026-06-20,UPI/HDFC0001234/110286668565/INV-2026-000516/everwat@okhdfcbank/EVERSTONE WATER TREATMENT ,900000031753,180181.00,,HDFC-Current-4421
BL-000811,2026-06-20,2026-06-20,INV-2026-000773 NEFT CR SBIN0000921 900000042483 FROM VEDIKA FACJLITY M milestone 2 INR 32,900000042483,324338.00,,HDFC-Current-4421
BL-000812,2026-06-20,2026-06-20,NEFT CR ICIC0000429 900000047522 FROM ASHWINI CABLE SYSTEMS LLP freight charges INR 389602,900000047522,389602.00,,HDFC-Current-4421
BL-000813,2026-06-22,2026-06-22,UPI/HDFC0001234/434756160278/ashwmac@ybl/ASHWINI MACHINE PARTS LTD,900000033999,,963555.00,HDFC-Current-4421
BL-000814,2026-06-22,2026-06-22,NEFT DR SBIN0000921 900000031683 FROM GOLDCREST STEEL TRADERS against inv INR 782618.00,900000031683,,782618.00,HDFC-Current-4421
BL-000815,2026-06-22,2026-06-22,UPI/HDFC0001234/376187255156/ashwmac@paytm/ASHWINI MACHINE PARTS LTD/VB-2026-000509,900000031540,,685318.00,HDFC-Current-4421
BL-000816,2026-06-22,2026-06-22,UPI/HDFC0001234/346386933707/eversta@okhdfcbank/EVERSTONE ST /VB-2026-000619,900000036677,,402685.00,HDFC-Current-4421
BL-000817,2026-06-22,2026-06-22,UPI/HDFC0001234/859565451834/ashwmac@paytm/ASHWINI MACHINE PAR,900000037820,,332658.00,HDFC-Current-4421
BL-000818,2026-06-22,2026-06-22,NEFT DR HDFC0001234 900000025367 FROM GOLDCREST STEEL TRADERS COMPANY security deposit INR,900000025367,,253376.00,HDFC-Current-4421
BL-000819,2026-06-22,2026-06-22,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000101 UTR 900000004797,900000004797,32263.82,,HDFC-Current-4421
BL-000820,2026-06-22,2026-06-22,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000100 UTR 900000004772,900000004772,117649.77,,HDFC-Current-4421
BL-000821,2026-06-22,2026-06-22,RTGS SBIN0000921 900000026791 SHREE BALAJI MACHINE P INR 243536.00 part payment,900000026791,243536.00,,HDFC-Current-4421
BL-000822,2026-06-22,2026-06-22,CHQ CLG VEDIKA TEXTILES COMPANY INV-2026-000885,900000046948,313051.00,,HDFC-Current-4421
BL-000823,2026-06-22,2026-06-22,NEFT CR ICIC0000429 900000045003 FROM ASHWCAB SY  material supply INR 317240.00,900000045003,317240.00,,HDFC-Current-4421
BL-000824,2026-06-22,2026-06-22,RTGS UTIB0002233 900000040439 SHREE BALAJI HARDW INR 324642.00 advance,900000040439,324642.00,,HDFC-Current-4421
BL-000825,2026-06-22,2026-06-22,INV-2026-001088 NEFT CR HDFC0001234 900000056242 FROM ORBITEX PAPER MILLS PVT LTD full and,900000056242,384566.00,,HDFC-Current-4421
BL-000826,2026-06-22,2026-06-22,INV-2026-000744 NEFT CR HDFC0001234 900000041412 FROM COPPERLEAF ELECTRICALS LTD against i,900000041412,431943.00,,HDFC-Current-4421
BL-000827,2026-06-22,2026-06-22,RTGS UTIB0002233 900000056748 SAPTAGIRI ANA  INR 512834.00 advance INV-2026-001098,900000056748,512834.00,,HDFC-Current-4421
BL-000828,2026-06-22,2026-06-22,NEFT CR KKBK0000812 900000044431 FROM SURYAVANSH PRINT SOLUTIONS & CO amc renewal INR 5158,900000044431,515841.00,,HDFC-Current-4421
BL-000829,2026-06-22,2026-06-22,UPI/HDFC0001234/296225211137/ashwcol@okhdfcbank/ASHWCOL CHAIN /INV-2026-000819,900000044454,573222.00,,HDFC-Current-4421
BL-000830,2026-06-22,2026-06-22,NEFT CR HDFC0001234 900000035568 FROM VEDIKA FACILITY MANAGEMENT NAG advance INR 603177.00,900000035568,603177.00,,HDFC-Current-4421
BL-000831,2026-06-22,2026-06-22,RTGS HDFC0001234 900000059886 SAPTAGIRI ANALYTICS LTD INR 659961.00 advance INV-2026-00115,900000059886,659961.00,,HDFC-Current-4421
BL-000832,2026-06-22,2026-06-22,NEFT CR UTIB0002233 900000047737 FROM GOLDCREST STEEL TRADERS COMPANY security deposit INR,900000047737,816812.00,,HDFC-Current-4421
BL-000833,2026-06-22,2026-06-22,INV-2026-000463 NEFT CR HDFC0001234 900000029464 FROM ANANT PNFRA STAFFING PRIVATE LIMITED,900000029464,1744766.00,,HDFC-Current-4421
BL-000834,2026-06-23,2026-06-23,RT-2026-001082 NEFT DR SBIN0000921 900000055936 FROM VRUNDAVAN INTERIORS NOI invoice settl,900000055936,,521299.00,HDFC-Current-4421
BL-000835,2026-06-23,2026-06-23,RTGS SBIN0000921 900000046113 VAISHNAVI PIPING SOLUTIONS LTD INR 508327.00 advance VB-2026,900000046113,,508327.00,HDFC-Current-4421
BL-000836,2026-06-23,2026-06-23,RTGS SBIN0000921 900000046113 VAISHNAVI PIPING SOLUTIONS LTD INR 508327.00 advance VB-2026,900000046113,,508327.00,HDFC-Current-4421
BL-000837,2026-06-23,2026-06-23,NEFT DR ICIC0000429 900000044189 FROM NORTHLINE ROOFING PRODUCTS PVT LTD milestone 2 INR 1,900000044189,,137745.00,HDFC-Current-4421
BL-000838,2026-06-23,2026-06-23,UPI/HDFC0001234/720887354864/VB-2026-000470/karmcat@ybl/KARMAN CATERING SERVICES LLP,900000029660,,131046.00,HDFC-Current-4421
BL-000839,2026-06-23,2026-06-23,NEFT CR HDFC0001234 900000032583 FROM NALANDA FAB SERVICES PRIVATE LI against inv INR 1213,900000032583,121398.00,,HDFC-Current-4421
BL-000840,2026-06-23,2026-06-23,NEFT CR HDFC0001234 900000059228 FROM GOLDCREST WAREHOUSING PRIVAT material supply INR 220,900000059228,220498.00,,HDFC-Current-4421
BL-000841,2026-06-23,2026-06-23,UPI/HDFC0001234/826807648935/nalarec@paytm/NALANDA RECYCLERS LLP/INV-2026-001052,900000054834,438529.00,,HDFC-Current-4421
BL-000842,2026-06-23,2026-06-23,INV-2026-000806 NEFT CR SBIN0000921 900000044045 FROM ORBIPAC PACKAGING  amc renewal INR 4,900000044045,491215.00,,HDFC-Current-4421
BL-000843,2026-06-23,2026-06-23,INV-2026-000934 CHQ CLG VEDIKA TEXTILES PRIVATE LIMITED INV-2026-000934,900000049410,524516.00,,HDFC-Current-4421
BL-000844,2026-06-23,2026-06-23,RTGS HDFC0001234 900000036983 SHREEFBALAJI INR 562141.00 milestone 2 INV-2026-000630,900000036983,562141.00,,HDFC-Current-4421
BL-000845,2026-06-24,2026-06-24,RT-2026-000477 NEFT DR UTIB0002233 900000030072 FROM GOLDCREST STEEL TRADERS CO invoice se,900000030072,,1229034.00,HDFC-Current-4421
BL-000846,2026-06-24,2026-06-24,NEFT DR SBIN0000921 900000041145 FROM KARMAN PRINT SOLUTION against inv INR 142153.00,900000041145,,142153.00,HDFC-Current-4421
BL-000847,2026-06-24,2026-06-24,CHQ CLG TRINPIP SOLUTIONS INV-2026-000766,900000042304,96089.00,,HDFC-Current-4421
BL-000848,2026-06-24,2026-06-24,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000102 UTR 900000004850,900000004850,173539.43,,HDFC-Current-4421
BL-000849,2026-06-24,2026-06-24,NEFT CR KKBK0000812 900000043177 FROM COPPERLEAF ELECTRICALS PVT LTD advance INR 430160.00,900000043177,430160.00,,HDFC-Current-4421
BL-000850,2026-06-24,2026-06-24,NEFT CR UTIB0002233 900000043944 FROM SURYAVANSH PETRO CHEMICALS & CO full and final INR 1,900000043944,1547955.00,,HDFC-Current-4421
BL-000851,2026-06-25,2026-06-25,UPI/HDFC0001234/435557273608/VB-2026-000803/pragcon@ybl/PRAGCON CONVEYANCES ,900000043887,,881185.00,HDFC-Current-4421
BL-000852,2026-06-25,2026-06-25,CHQ CLG ANANT INFRA ELECTRICALS ,900000052421,,598695.00,HDFC-Current-4421
BL-000853,2026-06-25,2026-06-25,VB-2026-000863 NEFT DR UTIB0002233 900000046058 FROM VRUNDAVAN INTERIOR  freight charges I,900000046058,,545443.00,HDFC-Current-4421
BL-000854,2026-06-25,2026-06-25,UPI/HDFC0001234/319916908399/pragcon@okhdfcbank/PRAGATI CONVEYANCE,900000052361,,498311.00,HDFC-Current-4421
BL-000855,2026-06-25,2026-06-25,NEFT DR KKBK0000812 900000043487 FROM TRINETRA AGRI INPUT freight charges INR 352052.00,900000043487,,352052.00,HDFC-Current-4421
BL-000856,2026-06-25,2026-06-25,NEFT DR KKBK0000812 900000034341 FROM GOLDCREST STEEL TRADERS COMPANY invoice settlement I,900000034341,,310439.00,HDFC-Current-4421
BL-000857,2026-06-25,2026-06-25,CHQ CLG ORBITEX WARE VB-2026-000874,900000046554,,237820.00,HDFC-Current-4421
BL-000858,2026-06-25,2026-06-25,UPI/HDFC0001234/534813549791/merihar@ybl/MERIDIAN HARDWARE /RT-2026-000893,900000047454,,214642.00,HDFC-Current-4421
BL-000859,2026-06-25,2026-06-25,NEFT DR ICIC0000429 900000040911 FROM PRAQATI FAB  advance INR 186702.00,900000040911,,186702.00,HDFC-Current-4421
BL-000860,2026-06-25,2026-06-25,RT-2026-000683 NEFT DR UTIB0002233 900000039162 FROM SHREE BALAJI ANALY amc renewal INR 17,900000039162,,176229.00,HDFC-Current-4421
BL-000861,2026-06-25,2026-06-25,VB-2026-001058 CHQ CLG ANANT INFRA ELECTRICALS PVT LTD VB-2026-001058,900000055031,,148910.00,HDFC-Current-4421
BL-000862,2026-06-25,2026-06-25,RT-2026-000853 NEFT DR UTIB0002233 900000045674 FROM MERIDIAN POLYM milestone 2 INR 56606.,900000045674,,56606.00,HDFC-Current-4421
BL-000863,2026-06-25,2026-06-25,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000103 UTR 900000004939,900000004939,115495.80,,HDFC-Current-4421
BL-000864,2026-06-25,2026-06-25,NEFT CR KKBK0000812 900000046463 FROM SURYAVANSH PRINT SOLUTIONS & CO milestone 2 INR 1453,900000046463,145316.00,,HDFC-Current-4421
BL-000865,2026-06-25,2026-06-25,INV-2026-000703 CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-000703,900000039928,305938.00,,HDFC-Current-4421
BL-000866,2026-06-25,2026-06-25,NEFT CR SBIN0000921 900000053617 FROM GOLDCREST STEEL TRA part payment INR 1495531.00 INV-,900000053617,1495531.00,,HDFC-Current-4421
BL-000867,2026-06-26,2026-06-26,NEFT DR UTIB0002233 900000053422 FROM LOHIYA LOGISTICS PUN against inv INR 950580.00,900000053422,,950580.00,HDFC-Current-4421
BL-000868,2026-06-26,2026-06-26,RT-2026-000821 RTGS UTIB0002233 900000044523 VAISHNAVI PIPING SOLUTIONS LLP INR 851847.00 ,900000044523,,851847.00,HDFC-Current-4421
BL-000869,2026-06-26,2026-06-26,NEFT CR HDFC0001234 900000058813 FROM GOLDCREST WAREHOUSING PR material supply INR 45728.0,900000058813,45728.00,,HDFC-Current-4421
BL-000870,2026-06-26,2026-06-26,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000104 UTR 900000004975,900000004975,70004.34,,HDFC-Current-4421
BL-000871,2026-06-26,2026-06-26,INV-2026-000755 NEFT CR ICIC0000429 900000041705 FROM SAHYADRI POLYMERS PVT LTD full and f,900000041705,356059.00,,HDFC-Current-4421
BL-000872,2026-06-26,2026-06-26,NEFT CR UTIB0002233 900000044055 FROM SURYAVANSH PETRO CHEMICALS & CO amc renewal INR 3879,900000044055,387906.00,,HDFC-Current-4421
BL-000873,2026-06-26,2026-06-26,NEFT CR HDFC0001234 900000047836 FROM TRIVIDATA ROOFING PRODUC security deposit INR 698432,900000047836,698432.00,,HDFC-Current-4421
BL-000874,2026-06-26,2026-06-26,NEFT CR HDFC0001234 900000045045 FROM SURYPET CHEM amc renewal INR 1571754.00,900000045045,1571754.00,,HDFC-Current-4421
BL-000875,2026-06-27,2026-06-27,NEFT DR HDFC0001234 900000034438 FROM TRINETRA SOLAR EPC LLP full and final INR 969070.00 ,900000034438,,969070.00,HDFC-Current-4421
BL-000876,2026-06-27,2026-06-27,RT-2026-001132 CHQ CLG ANANT INFRA ELECTRICALS LTD RT-2026-001132,900000058447,,182943.00,HDFC-Current-4421
BL-000877,2026-06-27,2026-06-27,INV-2026-000639 CHQ CLG TRINETRA PIPING INV-2026-000639,900000037350,105968.00,,HDFC-Current-4421
BL-000878,2026-06-27,2026-06-27,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000105 UTR 900000005010,900000005010,132586.68,,HDFC-Current-4421
BL-000879,2026-06-27,2026-06-27,INV-2026-000545 NEFT CR ICIC0000429 900000033083 FROM GOLDCREST SECURITY amc renewal INR 3,900000033083,374741.00,,HDFC-Current-4421
BL-000880,2026-06-27,2026-06-27,NEFT CR SBIN0000921 900000033228 FROM ASHWINI SOLAR EPC PVTJLTD part payment INR 433388.00,900000033228,433388.00,,HDFC-Current-4421
BL-000881,2026-06-27,2026-06-27,UPI/HDFC0001234/366907507100/ashwcol@ybl/ASHWINI COLD CHAIN COMPANY/INV-2026-000823,900000044653,683400.00,,HDFC-Current-4421
BL-000882,2026-06-27,2026-06-27,"UPI/HDFC0001234/463703849643/orbidai@okaxis/ORBITEX DAIRY FOODS PVT LTD/INV-2026-000970,IN",900000080867,2217558.00,,HDFC-Current-4421
BL-000883,2026-06-29,2026-06-29,NEFT DR KKBK0000812 900000052222 FROM EVERSTONE RECYCLERS PUN security deposit INR 1277369,900000052222,,1277369.00,HDFC-Current-4421
BL-000884,2026-06-29,2026-06-29,RT-2026-000800 NEFT DR KKBK0000812 900000043707 FROM PRAGATI FAB SERVICES LTD material sup,900000043707,,1238232.00,HDFC-Current-4421
BL-000885,2026-06-29,2026-06-29,RT-2026-001007 NEFT DR HDFC0001234 900000052889 FROM VRUNDAVAN INTERIORS NOI material supp,900000052889,,644226.00,HDFC-Current-4421
BL-000886,2026-06-29,2026-06-29,UPI/HDFC0001234/912490579967/merihar@okaxis/MERIDIAN HARDWARE /RT-2026-000901,900000047911,,565387.00,HDFC-Current-4421
BL-000887,2026-06-29,2026-06-29,UPI/HDFC0001234/761558299089/eversta@okaxis/EVERSTONE STAF,900000041258,,493717.00,HDFC-Current-4421
BL-000888,2026-06-29,2026-06-29,VB-2026-000589 NEFT DR UTIB0002233 900000035190 FROM ZENITH ONE TEXTILES COMPANY security ,900000035190,,452377.00,HDFC-Current-4421
BL-000889,2026-06-29,2026-06-29,NEFT DR ICIC0000429 900000038576 FROM GOLDCREST STEEL TRADERS milestone 2 INR 449167.00 RT,900000038576,,449167.00,HDFC-Current-4421
BL-000890,2026-06-29,2026-06-29,UPI/HDFC0001234/875920563766/RT-2026-000796/eversta@okhdfcbank/EVERSTONE STAFF,900000043496,,314920.00,HDFC-Current-4421
BL-000891,2026-06-29,2026-06-29,NEFT DR SBIN0000921 900000032986 FROM TRINETRA SOLAR EPC CO amc renewal INR 287185.00,900000032986,,287185.00,HDFC-Current-4421
BL-000892,2026-06-29,2026-06-29,NEFT DR UTIB0002233 900000036751 FROM TRINETRA SOLAR EP full and final INR 246089.00 RT-20,900000036751,,246089.00,HDFC-Current-4421
BL-000893,2026-06-29,2026-06-29,CHQ CLG ANANT INFRA ELECTRICALS LTD ,900000058694,,245421.00,HDFC-Current-4421
BL-000894,2026-06-29,2026-06-29,NEFT DR SBIN0000921 900000048212 FROM TRINETRA AGRI INPUTS COMPANY freight charges INR 237,900000048212,,237683.00,HDFC-Current-4421
BL-000895,2026-06-29,2026-06-29,NEFT DR SBIN0000921 900000037186 FROM PRAGATI FAB advance INR 234015.00 VB-2026-000635,900000037186,,234015.00,HDFC-Current-4421
BL-000896,2026-06-29,2026-06-29,RTGS UTIB0002233 900000045974 VAISHNAVI PIPING SOLUTIONS PUN INR 201652.00 amc renewal VB-,900000045974,,201652.00,HDFC-Current-4421
BL-000897,2026-06-29,2026-06-29,UPI/HDFC0001234/889139435734/VB-2026-000840/bluecol@paytm/BLUEPEAK COLD,900000045144,,113813.00,HDFC-Current-4421
BL-000898,2026-06-29,2026-06-29,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000107 UTR 900000005096,900000005096,22095.24,,HDFC-Current-4421
BL-000899,2026-06-29,2026-06-29,NEFT CR HDFC0001234 900000037665 FROM GOLDCREST SECURITY SYSTEMS PRIVATE LIMITED milestone,900000037665,140072.00,,HDFC-Current-4421
BL-000900,2026-06-29,2026-06-29,INV-2026-000613 CHQ CLG TRINETRA PIPING SOLUTION INV-2026-000613,900000036394,160679.00,,HDFC-Current-4421
BL-000901,2026-06-29,2026-06-29,UPI/HDFC0001234/518216013015/merilab@okaxis/MERIDIAN LAB SUPPLIES PVT LTD,900000057643,185586.00,,HDFC-Current-4421
BL-000902,2026-06-29,2026-06-29,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000106 UTR 900000005023,900000005023,233825.74,,HDFC-Current-4421
BL-000903,2026-06-29,2026-06-29,NEFT CR HDFC0001234 900000048357 FROM SURYAVANSH PETR  material supply INR 272448.00,900000048357,272448.00,,HDFC-Current-4421
BL-000904,2026-06-29,2026-06-29,INV-2026-000665 CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-000665,900000038334,292484.00,,HDFC-Current-4421
BL-000905,2026-06-29,2026-06-29,NEFT CR HDFC0001234 900000042215 FROM ORBITEX PACKALING PVT LTD material supply INR 753025,900000042215,753025.00,,HDFC-Current-4421
BL-000906,2026-06-29,2026-06-29,NEFT CR SBIN0000921 900000044303 FROM VEDIKA FACILITY MANAGEMENT & CO invoice settlement I,900000044303,1064676.00,,HDFC-Current-4421
BL-000907,2026-06-30,2026-06-30,SALARY-202607 NEFT DR KKBK0000812 900000079894 FROM ACME INDUSTRIES PAY milestone 2 INR 34,900000079894,,3450000.00,HDFC-Current-4421
BL-000908,2026-06-30,2026-06-30,NEFT DR KKBK0000812 900000044183 FROM PRAGATI FAB SERVICES LTD security deposit INR 126384,900000044183,,1263846.00,HDFC-Current-4421
BL-000909,2026-06-30,2026-06-30,NEFT DR HDFC0001234 900000044896 FROM PRAGATI FAB SERVICES LTD material supply INR 385143.,900000044896,,385143.00,HDFC-Current-4421
BL-000910,2026-06-30,2026-06-30,UPI/HDFC0001234/809896195711/bluecol@paytm/BLUEPEAK COLD CHAIN KOC,900000041928,,136989.00,HDFC-Current-4421
BL-000911,2026-06-30,2026-06-30,CHQ CLG ANANT INFRA ELDCTRICALS LTD VB-2026-001016,900000053382,,46996.00,HDFC-Current-4421
BL-000912,2026-06-30,2026-06-30,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000108 UTR 900000005139,900000005139,21169.13,,HDFC-Current-4421
BL-000913,2026-06-30,2026-06-30,CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-000584,900000035050,215436.00,,HDFC-Current-4421
BL-000914,2026-06-30,2026-06-30,UPI/HDFC0001234/579065929531/INV-2026-001118/orbidai@paytm/ORBITEX DAIRY FOODS PVT LTD,900000057808,438206.00,,HDFC-Current-4421
BL-000915,2026-06-30,2026-06-30,NEFT CR KKBK0000812 900000043087 FROM COPPERLEAF ELECTRICALS PVT LTD milestone 2 INR 44050,900000043087,440509.00,,HDFC-Current-4421
BL-000916,2026-06-30,2026-06-30,NEFT CR HDFC0001234 900000040476 FROM ORBITEX PACKAGING PRIVATE LIMITED advance INR 923504,900000040476,923504.00,,HDFC-Current-4421
BL-000917,2026-06-30,2026-06-30,UPI/HDFC0001234/909839843878/ashwcol@okhdfcbank/ASHWINI COLD CHAIN LTD,900000046752,1318459.00,,HDFC-Current-4421
BL-000918,2026-06-30,2026-06-30,RTGS HDFC0001234 900000042023 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 3291035.00 full an,900000042023,3291035.00,,HDFC-Current-4421
BL-000919,2026-07-01,2026-07-01,UPI/HDFC0001234/577224508323/ashwmac@paytm/ASHWINI MACHIN ,900000040121,,1215879.00,HDFC-Current-4421
BL-000920,2026-07-01,2026-07-01,NEFT DR UTIB0002233 900000035177 FROM TRINETRA SOLAR EPC LLP part payment INR 902340.00,900000035177,,902340.00,HDFC-Current-4421
BL-000921,2026-07-01,2026-07-01,NEFT DR ICIC0000429 900000054691 FROM TRINETRA AGRI INPUTS FAR amc renewal INR 296302.00 V,900000054691,,296302.00,HDFC-Current-4421
BL-000922,2026-07-01,2026-07-01,VB-2026-000738 NEFT DR ICIC0000429 900000041219 FROM ZENITH ONE TEXTILES LLP material supp,900000041219,,251376.00,HDFC-Current-4421
BL-000923,2026-07-01,2026-07-01,CHQ CLG ORBITEX WAREHOUSING & CO ,900000048126,,199305.00,HDFC-Current-4421
BL-000924,2026-07-01,2026-07-01,NEFT DR HDFC0001234 900000035310 FROM SHREE BALAJI ANALYTICS COMPANY against inv INR 17811,900000035310,,178111.00,HDFC-Current-4421
BL-000925,2026-07-01,2026-07-01,RTGS KKBK0000812 900000057930 SUNDARA WATE  INR 163397.00 freight charges,900000057930,,163397.00,HDFC-Current-4421
BL-000926,2026-07-01,2026-07-01,NEFT DR KKBK0000812 900000031633 FROM GOLDCREST STEEL TRADE material supply INR 160224.00,900000031633,,160224.00,HDFC-Current-4421
BL-000927,2026-07-01,2026-07-01,VB-2026-001123 CHQ CLG ANANT INFRA ELECTRICALS LTD VB-2026-001123,900000058025,,156837.00,HDFC-Current-4421
BL-000928,2026-07-01,2026-07-01,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000109 UTR 900000005218,900000005218,145447.13,,HDFC-Current-4421
BL-000929,2026-07-01,2026-07-01,INV-2026-001073 NEFT CR ICIC0000429 900000055613 FROM GOLDCREST STEEL TRADERS JAI advance ,900000055613,213140.00,,HDFC-Current-4421
BL-000930,2026-07-01,2026-07-01,NEFT CR SBIN0000921 900000054243 FROM TRIVIDATA ROOFING PRODUCTS PVT LTD invoice settlemen,900000054243,455245.00,,HDFC-Current-4421
BL-000931,2026-07-01,2026-07-01,NEFT CR UTIB0002233 900000055183 FROM TRIVIDATA ROOFING PRODUCT against inv INR 553412.00 ,900000055183,553412.00,,HDFC-Current-4421
BL-000932,2026-07-01,2026-07-01,INV-2026-000925 NEFT CR HDFC0001234 900000049119 FROM TRIVIDATA ROOFING PRO part payment I,900000049119,1404378.00,,HDFC-Current-4421
BL-000933,2026-07-02,2026-07-02,CHQ CLG ORBITEX WAREHOUSING LLP VB-2026-000875,900000046649,,394518.00,HDFC-Current-4421
BL-000934,2026-07-02,2026-07-02,NEFT DR SBIN0000921 900000051480 FROM MERIDIAN POLY material supply INR 210033.00 VB-2026-,900000051480,,210033.00,HDFC-Current-4421
BL-000935,2026-07-02,2026-07-02,NEFT DR SBIN0000921 900000035151 FROM GOLDCREST STEEL security deposit INR 127674.00,900000035151,,127674.00,HDFC-Current-4421
BL-000936,2026-07-02,2026-07-02,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000110 UTR 900000005238,900000005238,116022.69,,HDFC-Current-4421
BL-000937,2026-07-02,2026-07-02,CHQ CLG VEDIKA TEXTI ,900000056619,423059.00,,HDFC-Current-4421
BL-000938,2026-07-02,2026-07-02,INV-2026-000908 NEFT CR SBIN0000921 900000048276 FROM SURYAVANSH PETRO CHEMICALS & CO agai,900000048276,892424.00,,HDFC-Current-4421
BL-000939,2026-07-03,2026-07-03,EMI-202607 NEFT DR UTIB0002233 900000079906 FROM STATE BANK EQUIP LOAN  part payment INR 1,900000079906,,1250000.00,HDFC-Current-4421
BL-000940,2026-07-03,2026-07-03,RT-2026-000758 NEFT DR HDFC0001234 900000041817 FROM ZENITH ONE TEXTILES LLP invoice settl,900000041817,,420245.00,HDFC-Current-4421
BL-000941,2026-07-03,2026-07-03,NEFT DR ICIC0000429 900000048012 FROM TRINETRA AGRI INPUTS COMPANY part payment INR 294911,900000048012,,294911.00,HDFC-Current-4421
BL-000942,2026-07-03,2026-07-03,VB-2026-000533 NEFT DR HDFC0001234 900000032517 FROM GOLDEREST STEEL TRADERS COMPANY advan,900000032517,,250237.00,HDFC-Current-4421
BL-000943,2026-07-03,2026-07-03,UPI/HDFC0001234/133489093558/ashwmac@okhdfcbank/ASHWINI MAOHINE PARTS LTD/VB-2026-000519,900000031913,,69743.00,HDFC-Current-4421
BL-000944,2026-07-03,2026-07-03,NEFT CR SBIN0000921 900000066102 FROM GOLDCREST WARE  against inv INR 115405.00,900000066102,115405.00,,HDFC-Current-4421
BL-000945,2026-07-03,2026-07-03,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000111 UTR 900000005257,900000005257,123499.65,,HDFC-Current-4421
BL-000946,2026-07-03,2026-07-03,CHQ CLG TRINETRA P ,900000042904,124705.00,,HDFC-Current-4421
BL-000947,2026-07-03,2026-07-03,INV-2026-000944 NEFT CR ICIC0000429 900000050007 FROM ASHWINI INTERIORS & CO part payment ,900000050007,151461.00,,HDFC-Current-4421
BL-000948,2026-07-03,2026-07-03,UPI/HDFC0001234/787071590087/anancon@ybl/ANANT INFRA CONVEYA,900000051982,263437.00,,HDFC-Current-4421
BL-000949,2026-07-03,2026-07-03,NEFT CR KKBK0000812 900000039568 FROM GOLDCREST SECURITY SYSTEMS & CO milestone 2 INR 3824,900000039568,382444.00,,HDFC-Current-4421
BL-000950,2026-07-03,2026-07-03,NEFT CR KKBK0000812 900000049114 FROM SURYAVANSH PRINT SOLUTIONS & CO full and final INR 4,900000049114,432177.00,,HDFC-Current-4421
BL-000951,2026-07-03,2026-07-03,UPI/HDFC0001234/230097726886/orbidai@ybl/ORBITEX DAIRY FOODS PVT LTD,900000060199,507080.00,,HDFC-Current-4421
BL-000952,2026-07-03,2026-07-03,INV-2026-000677 NEFT CR HDFC0001234 900000038838 FROM ASHWINI SOLAR EPC PVT LTD freight ch,900000038838,672093.00,,HDFC-Current-4421
BL-000953,2026-07-04,2026-07-04,NEFT DR ICIC0000429 900000042754 FROM PRAGATI FAB SERVICES LTD advance INR 1237962.00 RT-2,900000042754,,1237962.00,HDFC-Current-4421
BL-000954,2026-07-04,2026-07-04,NEFT DR KKBK0000812 900000055070 FROM VRUNDAVAN INTERIORS WVT LTD milestone 2 INR 174786.0,900000055070,,174786.00,HDFC-Current-4421
BL-000955,2026-07-04,2026-07-04,UPI/HDFC0001234/906983640992/karmcat@paytm/KARMCAT SERVICES,900000040621,,115067.00,HDFC-Current-4421
BL-000956,2026-07-04,2026-07-04,NEFT DR ICIC0000429 900000036485 FROM GOLDCREST STEEL TRADERS PRIVATE  advance INR 114119.,900000036485,,114119.00,HDFC-Current-4421
BL-000957,2026-07-04,2026-07-04,NEFT CR UTIB0002233 900000045409 FROM SURYAVANSH CATERING SERVIC invoice settlement INR 96,900000045409,96882.00,,HDFC-Current-4421
BL-000958,2026-07-04,2026-07-04,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000112 UTR 900000005294,900000005294,121448.45,,HDFC-Current-4421
BL-000959,2026-07-04,2026-07-04,NEFT CR KKBK0000812 900000049841 FROM TRIVIDATA ROOFING PRODUCTS PVT LTD security deposit ,900000049841,315539.00,,HDFC-Current-4421
BL-000960,2026-07-04,2026-07-04,CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-000808,900000044067,647330.00,,HDFC-Current-4421
BL-000961,2026-07-04,2026-07-04,UPI/HDFC0001234/355336760737/orbidai@ybl/ORBIDAI FO,900000066169,812013.00,,HDFC-Current-4421
BL-000962,2026-07-04,2026-07-04,RTGS UTIB0002233 900000045865 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 845408.00 advance ,900000045865,845408.00,,HDFC-Current-4421
BL-000963,2026-07-04,2026-07-04,UPI/HDFC0001234/785812958779/ashwcol@okhdfcbank/ASHWINI COLD CHAIN NOI/INV-2026-000928,900000049217,941344.00,,HDFC-Current-4421
